A,Coef.(Intercept),Coef.DiagnosisFactorBipolar,Coef.DiagnosisFactorDepression,Coef.DiagnosisFactorSchizophrenia,Coef.BrainpH,Coef.RNADegradPerSample,Coef.RateofDeathFactorOn respirator,Coef.RateofDeathFactorPossible anoxia,t.(Intercept),t.DiagnosisFactorBipolar,t.DiagnosisFactorDepression,t.DiagnosisFactorSchizophrenia,t.BrainpH,t.RNADegradPerSample,t.RateofDeathFactorOn respirator,t.RateofDeathFactorPossible anoxia,p.value.(Intercept),p.value.DiagnosisFactorBipolar,p.value.DiagnosisFactorDepression,p.value.DiagnosisFactorSchizophrenia,p.value.BrainpH,p.value.RNADegradPerSample,p.value.RateofDeathFactorOn respirator,p.value.RateofDeathFactorPossible anoxia,p.value.adj.(Intercept),p.value.adj.DiagnosisFactorBipolar,p.value.adj.DiagnosisFactorDepression,p.value.adj.DiagnosisFactorSchizophrenia,p.value.adj.BrainpH,p.value.adj.RNADegradPerSample,p.value.adj.RateofDeathFactorOn respirator,p.value.adj.RateofDeathFactorPossible anoxia,F,F.p.value
8.196495307,8.684918686,0.006905731,-0.031193526,0.062881036,-0.250775138,1.311421595,-0.139258447,-0.28868026,7.874303034,0.072456004,-0.336971194,0.708362989,-1.534036462,2.986246109,-1.070033351,-1.777354931,3.76E-10,0.942544486,0.737629015,0.482195761,0.131681822,0.004462903,0.29003344,0.081938812,1.38E-09,0.999843863,0.999951772,0.991234928,0.343610394,0.02023451,0.999396546,0.4394183,8041.370979,2.09E-71
4.775543265,7.255214806,0.176008293,0.049045605,0.170587136,-0.435490774,0.18788028,0.035954793,-0.434189787,5.591952642,1.569873742,0.45039675,1.633613435,-2.264628692,0.363689955,0.234854782,-2.272498058,1.09E-06,0.123109571,0.654481763,0.108978581,0.02815747,0.717709848,0.815335021,0.027641825,2.05E-06,0.999843863,0.999951772,0.991234928,0.142470132,0.794348551,0.999396546,0.301078072,1973.708534,5.30E-57
5.126227704,5.436214316,-0.083911991,-0.12970169,-0.114615449,0.041509049,-0.596229717,0.033184949,0.009548571,6.674400874,-1.192224726,-1.897331855,-1.748431748,0.343845496,-1.838511006,0.345291808,0.079609484,2.48E-08,0.239119232,0.063897021,0.086876209,0.732486092,0.072269481,0.731405619,0.936883659,6.27E-08,0.999843863,0.999951772,0.97241902,0.869037411,0.13997199,0.999396546,0.982018541,5767.328262,5.39E-68
5.868208142,5.79388124,0.002910134,-0.035941221,-0.148686189,0.009318862,0.070278888,0.014036768,0.049182116,6.171128573,0.035869586,-0.456110199,-1.96768441,0.066967288,0.18799954,0.126704348,0.3557238,1.45E-07,0.971537274,0.650397739,0.054982128,0.946889967,0.851681095,0.899711402,0.723628758,3.18E-07,0.999843863,0.999951772,0.97241902,0.974302345,0.89910775,0.999396546,0.928673197,5687.389326,7.49E-68
10.1274248,12.78905798,0.014803131,0.143650288,0.056251311,-0.504636905,0.541893425,-0.046504258,-0.348140988,13.71265363,0.183677055,1.835149279,0.749385703,-3.650621396,1.459263535,-0.422576235,-2.534829866,4.24E-18,0.855051819,0.072774785,0.457335087,0.000652226,0.151101068,0.674519024,0.014615491,1.54E-16,0.999843863,0.999951772,0.991234928,0.014186288,0.244709324,0.999396546,0.231011202,17167.79112,3.41E-79
5.489064646,5.409947912,0.068654483,0.063748205,0.032699237,-0.1422436,1.12148591,0.200651821,-0.342171774,4.59814552,0.675269154,0.645564345,0.345316282,-0.815693871,2.393979064,1.445313742,-1.974897303,3.19E-05,0.5027921,0.521680516,0.73138734,0.418763281,0.02068217,0.154961774,0.054131671,4.81E-05,0.999843863,0.999951772,0.994145966,0.65619293,0.056720089,0.999396546,0.379818957,3170.379498,7.39E-62
2.736291194,2.220879192,-0.000941904,-0.084228285,0.078144002,0.147806268,-0.473475051,-0.056795901,-0.125274425,2.16502021,-0.010625807,-0.978310967,0.94650405,0.972153194,-1.159233753,-0.46922745,-0.829297097,0.035462374,0.991566676,0.332897054,0.348701217,0.335918894,0.252178697,0.641062465,0.411101256,0.03815764,0.999843863,0.999951772,0.991234928,0.581701592,0.359516512,0.999396546,0.795799471,1036.582363,2.04E-50
7.93256599,7.509761665,-0.037238836,-0.186305929,-0.013875594,-0.031068215,0.798913624,0.171521833,-0.124690383,4.654137421,-0.267071489,-1.37569345,-0.106845061,-0.12990749,1.243511408,0.900869445,-0.524755158,2.65E-05,0.790574931,0.175395273,0.915363712,0.89719041,0.219806502,0.372221118,0.602203933,4.05E-05,0.999843863,0.999951772,0.999083706,0.955520637,0.323004881,0.999396546,0.879520818,3518.861983,6.30E-63
7.976843033,10.20288447,0.011782845,-0.007564981,-0.078020932,-0.183379944,-1.312711883,0.045280722,0.293924685,6.586269825,0.088020754,-0.058184373,-0.625773965,-0.798680758,-2.128251093,0.247718984,1.288437387,3.38E-08,0.930231726,0.953846843,0.534470711,0.428467039,0.038553968,0.805423878,0.203859582,8.33E-08,0.999843863,0.999951772,0.991234928,0.664324261,0.087983715,0.999396546,0.623410706,3861.16704,7.04E-64
5.962447962,5.842589808,-0.049583265,-0.074168518,-0.052545951,0.096124569,-0.512383529,-0.133866962,-0.017112157,8.269892483,-0.812171925,-1.250823449,-0.924109712,0.917981038,-1.821488887,-1.605821521,-0.164478802,9.62E-11,0.420761067,0.217149837,0.36011892,0.363285374,0.074858884,0.114968469,0.870054994,4.04E-10,0.999843863,0.999951772,0.991234928,0.608989067,0.143267304,0.999396546,0.969909157,10369.32382,5.13E-74
9.495380178,9.630642125,0.12855887,0.017116313,0.177991645,-0.155381051,0.920718015,-0.052865172,-0.120387527,9.268078364,1.431709416,0.196257665,2.128256059,-1.008874965,2.225348288,-0.431155074,-0.786731706,3.30E-12,0.158800908,0.845249131,0.038553535,0.318167026,0.030861319,0.668313956,0.435362432,1.97E-11,0.999843863,0.999951772,0.95452584,0.5624748,0.075205373,0.999396546,0.810775018,12156.6042,1.20E-75
8.619185495,7.989794458,-0.052467614,-0.048604301,-0.083770151,0.15358604,-0.348260856,0.01262387,0.11282894,12.63575006,-0.960229673,-0.91584518,-1.646055705,1.63878507,-1.383270074,0.169194929,1.211704262,9.00E-17,0.341821829,0.364393103,0.106380723,0.107892558,0.173075593,0.866364706,0.231643164,2.03E-15,0.999843863,0.999951772,0.991234928,0.307894908,0.269870422,0.999396546,0.657827986,27048.51132,7.32E-84
5.372220551,5.785236651,-0.071800692,-0.043544281,-0.033041558,-0.086825554,0.199746439,0.047008424,-0.148223071,7.329134214,-1.052636829,-0.657271224,-0.520094033,-0.74213676,0.635546733,0.504703871,-1.27514056,2.50E-09,0.297854466,0.514191732,0.605423456,0.461673365,0.528134373,0.616109783,0.208486249,7.65E-09,0.999843863,0.999951772,0.991234928,0.689928163,0.635798539,0.999396546,0.628818038,6743.352007,1.34E-69
7.636677406,3.534955065,0.05256223,0.077294993,0.121151339,0.514262829,1.003691119,0.078255813,0.126109764,2.792050848,0.480431629,0.727399057,1.188933189,2.740497419,1.99102359,0.523824045,0.676392596,0.007533169,0.633134738,0.470566172,0.240399654,0.008628096,0.052271142,0.602846433,0.502085126,0.008573955,0.999843863,0.999951772,0.991234928,0.069602688,0.110691069,0.999396546,0.841541512,5297.654168,4.01E-67
7.144018754,8.377676461,0.022513816,0.019365451,0.046969358,-0.296912646,0.753597774,-0.075803388,-0.480667301,7.646948392,0.237811075,0.210607649,0.53268321,-1.828513232,1.727591588,-0.58638465,-2.979338586,8.27E-10,0.8130546,0.834097961,0.596746255,0.073781014,0.09058539,0.560404716,0.004548266,2.83E-09,0.999843863,0.999951772,0.991234928,0.247801041,0.165088591,0.999396546,0.142179482,6191.901373,1.01E-68
3.562201424,5.512718839,0.029690016,0.047722895,-0.046160767,-0.146561445,-1.247415115,-0.115602753,-0.021442304,5.049872284,0.314733789,0.520862726,-0.52538464,-0.905814202,-2.869871505,-0.897453853,-0.133381839,7.01E-06,0.754347757,0.604891957,0.60176975,0.369624612,0.006121636,0.374021453,0.894457178,1.17E-05,0.999843863,0.999951772,0.991234928,0.614462337,0.024764043,0.999396546,0.975722209,1551.402986,1.54E-54
5.43374149,7.372990044,0.087856015,0.017671142,-0.13975582,-0.102682709,-1.583486685,-0.054397278,0.487043407,5.739880313,0.791496633,0.163910112,-1.351820104,-0.539338401,-3.096068092,-0.358893636,2.574764815,6.52E-07,0.432604865,0.870500182,0.182861021,0.592182828,0.003291892,0.72127148,0.013217949,1.27E-06,0.999843863,0.999951772,0.991234928,0.787418121,0.016666056,0.999396546,0.218606545,2608.763614,7.36E-60
9.355465605,12.43081148,-0.000606048,0.010264275,-0.047491657,-0.621311452,1.008471123,-0.0705753,-0.58014797,10.27138734,-0.005795026,0.101050823,-0.487569752,-3.463728336,2.092810918,-0.494210259,-3.255210756,1.24E-13,0.995400633,0.919937176,0.62810653,0.001141731,0.041754996,0.623444782,0.002096812,1.07E-12,0.999843863,0.999951772,0.991234928,0.020816499,0.093443333,0.999396546,0.109215386,8701.949116,3.23E-72
5.538389574,4.486435266,-0.055509132,-0.027934355,0.088488877,0.255529009,-0.662423206,0.002856652,0.140983617,6.116136955,-0.875706586,-0.453728847,1.4988366,2.3502867,-2.268027064,0.033003697,1.305134146,1.75E-07,0.385614284,0.652098643,0.140559879,0.022979737,0.027933749,0.973810494,0.198159643,3.79E-07,0.999843863,0.999951772,0.991234928,0.125800086,0.070294729,0.999396546,0.621787345,8300.226926,9.88E-72
7.579815495,8.267783729,-0.020245719,-0.024834439,0.011997232,-0.056447777,-0.383506062,0.003904965,-0.212274358,10.74761382,-0.304561173,-0.384644255,0.193773246,-0.495079137,-1.252079998,0.043019913,-1.873834319,2.73E-14,0.762036178,0.702224753,0.84718306,0.622835959,0.216695708,0.965866724,0.06713699,2.82E-13,0.999843863,0.999951772,0.998446562,0.807684302,0.319832027,0.999396546,0.408023028,14133.3848,3.39E-77
9.970514291,11.95794539,-0.039327813,-0.038309239,-0.097964425,-0.221323092,-0.671709482,0.072646701,-0.307509964,11.23071551,-0.427433975,-0.428683069,-1.143165376,-1.402433979,-1.584416067,0.578224054,-1.961194923,6.06E-15,0.671002584,0.670099582,0.258722044,0.167313986,0.119761851,0.565855364,0.055757089,7.62E-14,0.999843863,0.999951772,0.991234928,0.393691962,0.205062793,0.999396546,0.384499084,12765.52179,3.76E-76
6.10701229,1.619500453,-0.05047365,-0.007197865,-0.135103334,0.41785601,2.365480299,-0.083673763,-0.264096177,1.122518428,-0.404851263,-0.059442632,-1.163505072,1.954087,4.117832143,-0.491508582,-1.243040354,0.267306892,0.687411674,0.952849951,0.250459535,0.056616657,0.000152315,0.625339541,0.219978471,0.274431652,0.999843863,0.999951772,0.991234928,0.212430465,0.003341886,0.999396546,0.644700026,2612.862585,7.09E-60
3.243678959,4.259352857,0.014058282,-0.055565952,-0.068025694,0.024843605,-1.391957956,0.033016919,0.137495906,3.874983986,0.148005187,-0.602305731,-0.768934025,0.152491537,-3.180455391,0.254561212,0.84942838,0.000327361,0.882967712,0.549846805,0.445754472,0.879447786,0.00259538,0.800165328,0.399921148,0.000431121,0.999843863,0.999951772,0.991234928,0.945931826,0.014379409,0.999396546,0.787334167,1269.483264,1.73E-52
7.082920985,14.61989436,0.075734538,0.11917404,-0.08854863,-1.197743597,-0.137910934,-0.071851935,0.100723389,12.75404847,0.764568133,1.238703701,-0.959788368,-7.049730637,-0.302161708,-0.531216673,0.596684654,6.39E-17,0.448325818,0.221566344,0.342041611,6.64E-09,0.763853254,0.597754067,0.553562795,1.54E-15,0.999843863,0.999951772,0.991234928,6.31E-06,0.832064863,0.999396546,0.861154156,5566.859466,1.24E-67
5.365824175,6.285723469,-0.057782548,-0.172726896,-0.115354661,0.011580777,-1.082977439,-0.182441954,0.022913501,7.903996344,-0.840826775,-2.587815875,-1.802255727,0.098250326,-3.420170587,-1.944220743,0.195656203,3.39E-10,0.404674875,0.012788354,0.077878274,0.922148633,0.001298279,0.057828637,0.845717235,1.26E-09,0.999843863,0.999951772,0.97241902,0.966098551,0.009568602,0.999396546,0.961793866,6629.938607,2.00E-69
9.369596266,6.489597996,-0.140832902,-0.167465925,-0.274257666,0.266526923,1.650213233,-0.05152885,-0.019982717,3.607067448,-0.905855613,-1.109034017,-1.894022147,0.999499059,2.303633748,-0.242726009,-0.075422639,0.000744031,0.369602916,0.273021608,0.064345164,0.322638083,0.025683102,0.809266951,0.940196492,0.000937688,0.999843863,0.999951772,0.97241902,0.566853965,0.066109634,0.999396546,0.983490951,3949.606811,4.12E-64
7.291692272,7.550261587,0.027980991,0.012394881,-0.008772969,-0.027838661,-0.124991167,0.081262108,0.082538689,7.960534877,0.341398598,0.155705716,-0.114925565,-0.198031113,-0.330975976,0.726102169,0.590946988,2.79E-10,0.734315302,0.876927493,0.908990528,0.843869226,0.742124189,0.471353367,0.557368907,1.06E-09,0.999843863,0.999951772,0.999083706,0.926657124,0.814517256,0.999396546,0.863088576,8603.795734,4.23E-72
6.422461527,5.004159964,-0.001913937,0.048359427,-0.009618206,0.094690425,0.996562836,0.009348189,-0.080961204,5.35496782,-0.02370127,0.616579067,-0.127882044,0.683654356,2.678349619,0.084777883,-0.588319642,2.47E-06,0.981190584,0.540468327,0.898784389,0.497528471,0.010142493,0.932795735,0.559116151,4.39E-06,0.999843863,0.999951772,0.999083706,0.719250372,0.034635965,0.999396546,0.863553823,6877.076901,8.42E-70
6.064178959,6.080613533,-0.102900248,-0.112968649,-0.16103163,-0.003308883,0.077713236,0.255892057,0.142997861,6.087936951,-1.192223144,-1.347605039,-2.003197366,-0.022351623,0.195413532,2.171245581,0.972216512,1.94E-07,0.239119847,0.184204061,0.050903417,0.982261481,0.845906116,0.034961115,0.335887729,4.15E-07,0.999843863,0.999951772,0.97241902,0.990252055,0.895318567,0.999396546,0.749133012,5367.185795,2.95E-67
8.1508836,2.204779021,0.025735024,-0.06471687,0.13124456,0.624283733,2.473952407,0.074515427,-0.265842045,1.514380447,0.204556312,-0.5296261,1.120059377,2.893055604,4.267742079,0.433756022,-1.23995037,0.136582506,0.838796313,0.59884802,0.268342666,0.005751229,9.41E-05,0.666437278,0.221109008,0.142047799,0.999843863,0.999951772,0.991234928,0.055319185,0.00275837,0.999396546,0.645588379,4567.883926,1.33E-65
5.477637744,6.645393373,-0.0592454,0.002469861,0.015862232,-0.183279951,-0.010781696,-0.096094603,-0.064341598,10.89330126,-1.123859038,0.048238434,0.323067253,-2.027022726,-0.044387716,-1.334956808,-0.716211639,1.73E-14,0.266743411,0.961729296,0.748067987,0.048315941,0.964782185,0.188279386,0.47738139,1.89E-13,0.999843863,0.999951772,0.994145966,0.195536061,0.977470671,0.999396546,0.832060388,11737.2488,2.74E-75
9.946100175,3.874096263,-0.065212742,-0.114146911,0.008461737,0.685660181,2.243279971,0.217922698,-0.480852638,2.767502497,-0.53909892,-0.971546791,0.075104671,3.304694968,4.024741491,1.319317972,-2.332600287,0.008037448,0.592346752,0.33621746,0.940448128,0.001818199,0.000204676,0.193412763,0.023973065,0.009128465,0.999843863,0.999951772,0.999083706,0.027292413,0.003795768,0.999396546,0.280046014,7355.543656,1.72E-70
7.624050578,6.14548514,-0.07499059,-0.066573127,-0.05399317,0.234615341,0.083257061,0.015575142,-0.073827077,7.343239089,-1.036947217,-0.947790595,-0.801604471,1.891440735,0.249855821,0.157722226,-0.599042836,2.38E-09,0.305031781,0.34805256,0.426789898,0.064696549,0.803780638,0.875346969,0.552002299,7.30E-09,0.999843863,0.999951772,0.991234928,0.230370449,0.863566809,0.999396546,0.859776259,12081.92355,1.38E-75
8.249522939,11.64593991,-0.204075006,-0.036441584,-0.196670278,-0.576205781,0.320912731,-0.033098467,0.412345149,6.365973457,-1.290917474,-0.237339198,-1.335730428,-2.125067484,0.440569191,-0.153330147,1.530600589,7.31E-08,0.203005226,0.813418486,0.188028167,0.038832454,0.66153156,0.878790095,0.132528175,1.69E-07,0.999843863,0.999951772,0.991234928,0.171782883,0.749233974,0.999396546,0.535308655,2961.639242,3.69E-61
9.716469286,8.007630875,-0.101318901,-0.131783393,0.004085411,0.196963384,0.647961146,-0.014165462,-0.016458802,9.190805879,-1.345731448,-1.802155152,0.058260627,1.525245956,1.867821676,-0.137787454,-0.128279859,4.27E-12,0.184803454,0.077894328,0.953786427,0.133855833,0.067988125,0.890993194,0.898471284,2.48E-11,0.999843863,0.999951772,0.999083706,0.347375182,0.134202784,0.999396546,0.976719158,18105.80015,9.71E-80
5.516105346,6.85258422,0.036657123,0.026582052,0.03423882,-0.21381334,-0.021464503,0.031830163,-0.256781305,10.13930281,0.627668707,0.46862361,0.629451552,-2.134486169,-0.079764832,0.399136979,-2.580048212,1.90E-13,0.533239136,0.641490937,0.532081647,0.038013625,0.936760762,0.69158839,0.013042476,1.56E-12,0.999843863,0.999951772,0.991234928,0.17009655,0.957305783,0.999396546,0.218324008,9698.330203,2.49E-73
5.366861864,5.381572766,0.021356131,-0.05460025,-0.09450673,0.067438288,-0.478268906,-0.158400609,0.122264256,4.833553905,0.221972054,-0.584297363,-1.054653734,0.408666202,-1.078863238,-1.205712035,0.745705881,1.46E-05,0.82529109,0.561796361,0.296940335,0.684628697,0.286118799,0.233924465,0.459534394,2.30E-05,0.999843863,0.999951772,0.991234928,0.842444753,0.397295199,0.999396546,0.82123058,3383.18579,1.59E-62
3.196403117,3.997085513,-0.086627263,-0.073828529,0.042317427,-0.11969305,-0.018653783,-0.122983021,-0.12178077,5.25134182,-1.317042605,-1.155667797,0.690773886,-1.060963926,-0.061550369,-1.369308819,-1.086466327,3.52E-06,0.194168401,0.253620447,0.493083213,0.294092848,0.951180206,0.177368531,0.282777688,6.15E-06,0.999843863,0.999951772,0.991234928,0.540930941,0.968048315,0.999396546,0.708062081,2568.141583,1.07E-59
3.298522938,2.312275013,-0.001752299,0.014087542,0.101538268,0.194376381,-0.330261079,0.102346883,0.248725814,1.658462737,-0.014544299,0.120388056,0.904869169,0.94062076,-0.59492268,0.622114397,1.21142854,0.103840889,0.988456903,0.904685596,0.370119951,0.351677575,0.554730211,0.536853603,0.231747775,0.108537275,0.999843863,0.999951772,0.991234928,0.598208661,0.66102258,0.999396546,0.657827986,815.250722,5.74E-48
3.088500264,3.080733112,0.103925882,0.0858899,0.099784762,-0.023821485,0.090604597,0.180675647,-0.024789858,2.491319316,0.972562278,0.827559753,1.002603817,-0.129971754,0.184018909,1.238238596,-0.136131952,0.01629008,0.335717578,0.412075007,0.321152866,0.897139843,0.854785137,0.221737145,0.89229461,0.01798302,0.999843863,0.999951772,0.991234928,0.955520637,0.901377199,0.999396546,0.974715585,908.501459,4.51E-49
4.700989363,5.383043732,0.105883211,0.023699252,0.01616853,-0.047705867,-0.50635643,-0.023150216,0.056152409,3.927508844,0.893994303,0.206018325,0.146571523,-0.23483666,-0.927860082,-0.143144184,0.2782072,0.000277876,0.375850613,0.837660632,0.884093051,0.815349005,0.358190092,0.886784277,0.782065671,0.000369537,0.999843863,0.999951772,0.999083706,0.911855786,0.47164821,0.999396546,0.946718484,1712.761008,1.50E-55
5.002519437,5.181041984,-0.106858383,0.037795691,0.027699685,0.105742671,-1.004787814,-0.043360748,0.149344529,7.2689914,-1.734938257,0.631802404,0.482860502,1.000949477,-3.540530187,-0.515564739,1.422843282,3.09E-09,0.089263078,0.530557397,0.631421821,0.321943675,0.000908564,0.60855952,0.161342647,9.27E-09,0.999843863,0.999951772,0.991234928,0.566099191,0.007953657,0.999396546,0.577347168,7173.35194,3.11E-70
7.620804685,6.163953692,0.056933365,0.008405687,0.059436501,0.014857107,1.602401157,0.046151757,0.039958721,5.519811495,0.589997429,0.089685042,0.661314317,0.089764363,3.603902456,0.350253527,0.242989312,1.40E-06,0.558000068,0.928916128,0.511618868,0.92885343,0.000751165,0.727703137,0.809064169,2.59E-06,0.999843863,0.999951772,0.991234928,0.968251303,0.007168759,0.999396546,0.955096642,6781.214867,1.17E-69
7.412351342,6.384952527,0.04221014,-0.032898653,0.027485584,0.237618305,-0.548629763,-0.109856681,0.088700562,6.344596461,0.485379592,-0.389499046,0.339344734,1.593056074,-1.369186459,-0.925128807,0.598526535,7.88E-08,0.629647436,0.698654934,0.735851896,0.11780797,0.177406514,0.359594131,0.552343764,1.81E-07,0.999843863,0.999951772,0.994145966,0.321998095,0.274860414,0.999396546,0.860116238,7898.01801,3.20E-71
7.253126602,4.078752861,-0.008362091,0.0511038,0.105747871,0.278785576,1.715794122,-0.068580661,-0.200676102,3.105377704,-0.073675025,0.463577317,1.000341948,1.432063172,3.280870688,-0.442504919,-1.037512656,0.003207202,0.941579607,0.645076482,0.322234416,0.158700146,0.001947647,0.660140489,0.304771077,0.003783773,0.999843863,0.999951772,0.991234928,0.383174702,0.01224583,0.999396546,0.725246961,4441.736326,2.58E-65
9.5459247,9.436491731,0.102596361,-0.006756502,0.074319709,0.011311303,0.003842648,0.05925199,-0.153160088,12.15664826,1.52951461,-0.103706777,1.189589428,0.098315222,0.012432853,0.646897724,-1.339860553,3.67E-16,0.132796584,0.91784045,0.240143977,0.92209738,0.990132558,0.520824653,0.186691299,6.64E-15,0.999843863,0.999951772,0.991234928,0.966098551,0.993726819,0.999396546,0.607797388,22014.9869,9.54E-82
7.766414399,7.39061088,-0.17389694,-0.085765326,-0.09202516,0.098598409,-0.163856331,-0.138414062,-0.148369495,8.191593025,-2.230480109,-1.132613457,-1.267314542,0.737331476,-0.456129494,-1.300162526,-1.116717591,1.26E-10,0.030495475,0.263084513,0.211245805,0.464562211,0.650383965,0.19984414,0.269754812,5.11E-10,0.999843863,0.999951772,0.991234928,0.691969457,0.739453967,0.999396546,0.692278931,10788.08195,2.01E-74
