"","ProbesetID","EntrezGeneID","GeneSymbol"
"3134","11226_at","11226","GALNT6"
"3135","112267900_at","112267900","LOC112267900"
"3136","112267904_at","112267904","LOC112267904"
"3137","112267931_at","112267931","LOC112267931"
"3138","112267961_at","112267961","LOC112267961"
"3139","112267976_at","112267976","LOC112267976"
"3140","112267983_at","112267983","LOC112267983"
"3141","112268021_at","112268021","LOC112268021"
"3142","112268025_at","112268025","LOC112268025"
"3143","112268043_at","112268043","LOC112268043"
"3144","112268047_at","112268047","LOC112268047"
"3145","112268068_at","112268068","LOC112268068"
"3146","112268106_at","112268106","LOC112268106"
"3147","112268107_at","112268107","LOC112268107"
"3148","112268122_at","112268122","LOC112268122"
"3149","112268135_at","112268135","LOC112268135"
"3150","112268139_at","112268139","LOC112268139"
"3151","112268140_at","112268140","LOC112268140"
"3152","112268146_at","112268146","LOC112268146"
"3153","112268148_at","112268148","LOC112268148"
"3154","112268153_at","112268153","LOC112268153"
"3155","112268184_at","112268184","LOC112268184"
"3156","112268198_at","112268198","LOC112268198"
"3157","112268213_at","112268213","LOC112268213"
"3158","112268219_at","112268219","LOC112268219"
"3159","112268241_at","112268241","LOC112268241"
"3160","112268248_at","112268248","LOC112268248"
"3161","112268301_at","112268301","LOC112268301"
"3162","112268321_at","112268321","LOC112268321"
"3163","112268421_at","112268421","LOC112268421"
"3164","112268455_at","112268455","LOC112268455"
"3165","11227_at","11227","GALNT5"
"3166","11228_at","11228","RASSF8"
"3167","1123_at","1123","CHN1"
"3168","11230_at","11230","PRAF2"
"3169","11231_at","11231","SEC63"
"3170","11232_at","11232","POLG2"
"3171","11234_at","11234","HPS5"
"3172","11235_at","11235","PDCD10"
"3173","11236_at","11236","RNF139"
"3174","11237_at","11237","RNF24"
"3175","112399_at","112399","EGLN3"
"3176","1124_at","1124","CHN2"
"3177","11240_at","11240","PADI2"
"3178","11243_at","11243","PMF1"
"3179","11244_at","11244","ZHX1"
"3180","112441434_at","112441434","SHLD3"
"3181","11245_at","11245","GPR176"
"3182","112464_at","112464","CAVIN3"
"3183","11247_at","11247","NXPH4"
"3184","112476_at","112476","PRRT2"
"3185","112479_at","112479","ERI2"
"3186","11248_at","11248","NXPH3"
"3187","112483_at","112483","SAT2"
"3188","112487_at","112487","DTD2"
"3189","11249_at","11249","NXPH2"
"3190","11250_at","11250","GPR45"
"3191","11251_at","11251","PTGDR2"
"3192","11252_at","11252","PACSIN2"
"3193","11253_at","11253","MAN1B1"
"3194","11254_at","11254","SLC6A14"
"3195","11255_at","11255","HRH3"
"3196","11257_at","11257","TP53TG1"
"3197","112574_at","112574","SNX18"
"3198","112577464_at","112577464","ZKSCAN2-DT"
"3199","11258_at","11258","DCTN3"
"3200","11259_at","11259","FILIP1L"
"3201","11260_at","11260","XPOT"
"3202","112609_at","112609","MRAP2"
"3203","11261_at","11261","CHP1"
"3204","112611_at","112611","RWDD2A"
"3205","112616_at","112616","CMTM7"
"3206","11262_at","11262","SP140"
"3207","11264_at","11264","PXMP4"
"3208","11266_at","11266","DUSP12"
"3209","11267_at","11267","SNF8"
"3210","11269_at","11269","DDX19B"
"3211","11270_at","11270","NRM"
"3212","112703_at","112703","FAM71E1"
"3213","112724_at","112724","RDH13"
"3214","11273_at","11273","ATXN2L"
"3215","112744_at","112744","IL17F"
"3216","11275_at","11275","KLHL2"
"3217","112752_at","112752","IFT43"
"3218","112755_at","112755","STX1B"
"3219","11276_at","11276","SYNRG"
"3220","112770_at","112770","GLMP"
"3221","11278_at","11278","KLF12"
"3222","11279_at","11279","KLF8"
"3223","1128_at","1128","CHRM1"
"3224","11280_at","11280","SCN11A"
"3225","112802_at","112802","KRT71"
"3226","11281_at","11281","POU6F2"
"3227","112812_at","112812","FDX2"
"3228","112817_at","112817","HOGA1"
"3229","11282_at","11282","MGAT4B"
"3230","11283_at","11283","CYP4F8"
"3231","11284_at","11284","PNKP"
"3232","112840_at","112840","WDR89"
"3233","112846_at","112846","RBM8B"
"3234","112849_at","112849","L3HYPDH"
"3235","11285_at","11285","B4GALT7"
"3236","112858_at","112858","TP53RK"
"3237","112869_at","112869","SGF29"
"3238","112885_at","112885","PHF21B"
"3239","1129_at","1129","CHRM2"
"3240","112936_at","112936","VPS26B"
"3241","112937_at","112937","GLB1L3"
"3242","112939_at","112939","NACC1"
"3243","112942_at","112942","CFAP36"
"3244","112950_at","112950","MED8"
"3245","113_at","113","ADCY7"
"3246","1130_at","1130","LYST"
"3247","113000_at","113000","RPUSD1"
"3248","113026_at","113026","PLCD3"
"3249","11309_at","11309","SLCO2B1"
"3250","113091_at","113091","PTH2"
"3251","1131_at","1131","CHRM3"
"3252","11311_at","11311","VPS45"
"3253","113115_at","113115","MTFR2"
"3254","11313_at","11313","LYPLA2"
"3255","113130_at","113130","CDCA5"
"3256","11314_at","11314","CD300A"
"3257","113146_at","113146","AHNAK2"
"3258","11315_at","11315","PARK7"
"3259","11316_at","11316","COPE"
"3260","11317_at","11317","RBPJL"
"3261","113174_at","113174","SAAL1"
"3262","113177_at","113177","IZUMO4"
"3263","113178_at","113178","SCAMP4"
"3264","113179_at","113179","ADAT3"
"3265","11318_at","11318","GPR182"
"3266","113189_at","113189","CHST14"
"3267","11319_at","11319","ECD"
"3268","1132_at","1132","CHRM4"
"3269","11320_at","11320","MGAT4A"
"3270","113201_at","113201","CASC4"
"3271","11321_at","11321","GPN1"
"3272","11322_at","11322","TMC6"
"3273","113220_at","113220","KIF12"
"3274","113230_at","113230","MISP3"
"3275","113235_at","113235","SLC46A1"
"3276","113246_at","113246","C12orf57"
"3277","11325_at","11325","DDX42"
"3278","113251_at","113251","LARP4"
"3279","11326_at","11326","VSIG4"
"3280","113263_at","113263","GLCCI1"
"3281","113277_at","113277","TMEM106A"
"3282","113278_at","113278","SLC52A3"
"3283","11329_at","11329","STK38"
"3284","1133_at","1133","CHRM5"
"3285","11330_at","11330","CTRC"
"3286","11331_at","11331","PHB2"
"3287","11332_at","11332","ACOT7"
"3288","11333_at","11333","PDAP1"
"3289","11334_at","11334","TUSC2"
"3290","11335_at","11335","CBX3"
"3291","11336_at","11336","EXOC3"
"3292","11337_at","11337","GABARAP"
"3293","11338_at","11338","U2AF2"
"3294","11339_at","11339","OIP5"
"3295","1134_at","1134","CHRNA1"
"3296","11340_at","11340","EXOSC8"
"3297","113402_at","113402","SFT2D1"
"3298","11341_at","11341","SCRG1"
"3299","113419_at","113419","TEX261"
"3300","11342_at","11342","RNF13"
"3301","11343_at","11343","MGLL"
"3302","11344_at","11344","TWF2"
"3303","113444_at","113444","SMIM12"
"3304","11345_at","11345","GABARAPL2"
"3305","113451_at","113451","AZIN2"
"3306","113452_at","113452","TMEM54"
"3307","11346_at","11346","SYNPO"
"3308","1135_at","1135","CHRNA2"
"3309","113510_at","113510","HELQ"
"3310","113540_at","113540","CMTM1"
"3311","1136_at","1136","CHRNA3"
"3312","113612_at","113612","CYP2U1"
"3313","113622_at","113622","ADPRHL1"
"3314","113655_at","113655","MFSD3"
"3315","113675_at","113675","SDSL"
"3316","113691_at","113691","TUBA3FP"
"3317","1137_at","1137","CHRNA4"
"3318","113730_at","113730","KLHDC7B"
"3319","113746_at","113746","ODF3"
"3320","113763_at","113763","ZBED6CL"
"3321","113791_at","113791","PIK3IP1"
"3322","1138_at","1138","CHRNA5"
"3323","113802_at","113802","HENMT1"
"3324","113828_at","113828","FAM83F"
"3325","113829_at","113829","SLC35A4"
"3326","113835_at","113835","ZNF257"
"3327","113878_at","113878","DTX2"
"3328","114_at","114","ADCY8"
"3329","1140_at","1140","CHRNB1"
"3330","114026_at","114026","ZIM3"
"3331","114034_at","114034","TOE1"
"3332","114036_at","114036","LINC00310"
"3333","114041_at","114041","B3GALT5-AS1"
"3334","114042_at","114042","LINC00334"
"3335","114043_at","114043","TSPEAR-AS2"
"3336","114044_at","114044","MCM3AP-AS1"
"3337","114049_at","114049","BUD23"
"3338","114088_at","114088","TRIM9"
"3339","1141_at","1141","CHRNB2"
"3340","114112_at","114112","TXNRD3"
"3341","114131_at","114131","UCN3"
"3342","114132_at","114132","SIGLEC11"
"3343","114134_at","114134","SLC2A13"
"3344","1142_at","1142","CHRNB3"
"3345","114224_at","114224","LOC114224"
"3346","114294_at","114294","LACTB"
"3347","1143_at","1143","CHRNB4"
"3348","114327_at","114327","EFHC1"
"3349","1144_at","1144","CHRND"
"3350","1145_at","1145","CHRNE"
"3351","114548_at","114548","NLRP3"
"3352","114569_at","114569","MAL2"
"3353","114571_at","114571","SLC22A9"
"3354","1146_at","1146","CHRNG"
"3355","114609_at","114609","TIRAP"
"3356","114614_at","114614","MIR155HG"
"3357","114625_at","114625","ERMAP"
"3358","114657_at","114657","COX7BP1"
"3359","114659_at","114659","LRRC37B"
"3360","1147_at","1147","CHUK"
"3361","114757_at","114757","CYGB"
"3362","114769_at","114769","CARD16"
"3363","114770_at","114770","PGLYRP2"
"3364","114771_at","114771","PGLYRP3"
"3365","114780_at","114780","PKD1L2"
"3366","114781_at","114781","BTBD9"
"3367","114783_at","114783","LMTK3"
"3368","114784_at","114784","CSMD2"
"3369","114785_at","114785","MBD6"
"3370","114786_at","114786","XKR4"
"3371","114787_at","114787","GPRIN1"
"3372","114788_at","114788","CSMD3"
"3373","114789_at","114789","SLC25A25"
"3374","114790_at","114790","STK11IP"
"3375","114791_at","114791","TUBGCP5"
"3376","114792_at","114792","KLHL32"
"3377","114793_at","114793","FMNL2"
"3378","114794_at","114794","ELFN2"
"3379","114795_at","114795","TMEM132B"
"3380","114796_at","114796","PSMG3-AS1"
"3381","114798_at","114798","SLITRK1"
"3382","114799_at","114799","ESCO1"
"3383","114800_at","114800","CCDC85A"
"3384","114801_at","114801","TMEM200A"
"3385","114803_at","114803","MYSM1"
"3386","114804_at","114804","RNF157"
"3387","114805_at","114805","GALNT13"
"3388","114815_at","114815","SORCS1"
"3389","114818_at","114818","KLHL29"
"3390","114819_at","114819","CROCCP3"
"3391","114821_at","114821","ZBED9"
"3392","114822_at","114822","RHPN1"
"3393","114823_at","114823","LENG8"
"3394","114825_at","114825","PWWP2A"
"3395","114826_at","114826","SMYD4"
"3396","114827_at","114827","FHAD1"
"3397","114836_at","114836","SLAMF6"
"3398","114841040_at","114841040","LOC114841040"
"3399","114876_at","114876","OSBPL1A"
"3400","114879_at","114879","OSBPL5"
"3401","114880_at","114880","OSBPL6"
"3402","114881_at","114881","OSBPL7"
"3403","114882_at","114882","OSBPL8"
"3404","114883_at","114883","OSBPL9"
"3405","114884_at","114884","OSBPL10"
"3406","114885_at","114885","OSBPL11"
"3407","114897_at","114897","C1QTNF1"
"3408","114898_at","114898","C1QTNF2"
"3409","114899_at","114899","C1QTNF3"
"3410","1149_at","1149","CIDEA"
"3411","114900_at","114900","C1QTNF4"
"3412","114904_at","114904","C1QTNF6"
"3413","114905_at","114905","C1QTNF7"
"3414","114907_at","114907","FBXO32"
"3415","114908_at","114908","TMEM123"
"3416","114915_at","114915","EPB41L4A-AS1"
"3417","114926_at","114926","SMIM19"
"3418","114932_at","114932","MRFAP1L1"
"3419","114960_at","114960","TSGA13"
"3420","114971_at","114971","PTPMT1"
"3421","114984_at","114984","FLYWCH2"
"3422","114987_at","114987","WDR31"
"3423","114990_at","114990","VASN"
"3424","114991_at","114991","ZNF618"
"3425","115_at","115","ADCY9"
"3426","115004_at","115004","CGAS"
"3427","115019_at","115019","SLC26A9"
"3428","115024_at","115024","NT5C3B"
"3429","115098_at","115098","CCDC124"
"3430","115106_at","115106","HAUS1"
"3431","115110_at","115110","TNFRSF14-AS1"
"3432","115111_at","115111","SLC26A7"
"3433","115123_at","115123","MARCHF3"
"3434","115196_at","115196","ZNF554"
"3435","1152_at","1152","CKB"
"3436","115201_at","115201","ATG4A"
"3437","115207_at","115207","KCTD12"
"3438","115209_at","115209","OMA1"
"3439","115265_at","115265","DDIT4L"
"3440","115273_at","115273","RAB42"
"3441","115286_at","115286","SLC25A26"
"3442","115290_at","115290","FBXO17"
"3443","115294_at","115294","PCMTD1"
"3444","1153_at","1153","CIRBP"
"3445","115308161_at","115308161","LOC115308161"
"3446","115330_at","115330","GPR146"
"3447","115350_at","115350","FCRL1"
"3448","115352_at","115352","FCRL3"
"3449","115353_at","115353","LRRC42"
"3450","115361_at","115361","GBP4"
"3451","115362_at","115362","GBP5"
"3452","115399_at","115399","LRRC56"
"3453","1154_at","1154","CISH"
"3454","115416_at","115416","MALSU1"
"3455","115426_at","115426","UHRF2"
"3456","1155_at","1155","TBCB"
"3457","115509_at","115509","ZNF689"
"3458","115548_at","115548","FCHO2"
"3459","115557_at","115557","ARHGEF25"
"3460","115560_at","115560","ZNF501"
"3461","115572_at","115572","TENT5B"
"3462","115584_at","115584","SLC5A11"
"3463","115650_at","115650","TNFRSF13C"
"3464","115677_at","115677","NOSTRIN"
"3465","115701_at","115701","ALPK2"
"3466","115703_at","115703","ARHGAP33"
"3467","115704_at","115704","EVI5L"
"3468","115708_at","115708","TRMT61A"
"3469","115727_at","115727","RASGRP4"
"3470","115749_at","115749","C12orf56"
"3471","115752_at","115752","DIS3L"
"3472","115761_at","115761","ARL11"
"3473","115795_at","115795","FANCD2OS"
"3474","1158_at","1158","CKM"
"3475","115804232_at","115804232","CEROX1"
"3476","115811_at","115811","IQCD"
"3477","115817_at","115817","DHRS1"
"3478","115825_at","115825","WDFY2"
"3479","115827_at","115827","RAB3C"
"3480","115830329_at","115830329","ZNNT1"
"3481","115861_at","115861","NXNL1"
"3482","115891964_at","115891964",NA
"3483","115908_at","115908","CTHRC1"
"3484","115939_at","115939","TSR3"
"3485","115948_at","115948","CCDC151"
"3486","115950_at","115950","ZNF653"
"3487","115992_at","115992","RNF166"
"3488","116_at","116","ADCYAP1"
"3489","1160_at","1160","CKMT2"
"3490","116028_at","116028","RMI2"
"3491","116039_at","116039","OSR2"
"3492","116064_at","116064","LRRC58"
"3493","116068_at","116068","LYSMD3"
"3494","116071_at","116071","BATF2"
"3495","116085_at","116085","SLC22A12"
"3496","116092_at","116092","DNTTIP1"
"3497","116093_at","116093","DIRC1"
"3498","1161_at","1161","ERCC8"
"3499","116113_at","116113","FOXP4"
"3500","116115_at","116115","ZNF526"
"3501","116123_at","116123","FMO9P"
"3502","116135_at","116135","LRRC3B"
"3503","116138_at","116138","KLHDC3"
"3504","116143_at","116143","WDR92"
"3505","116151_at","116151","FAM210B"
"3506","116154_at","116154","PHACTR3"
"3507","116159_at","116159","CYYR1"
"3508","116173_at","116173","CMTM5"
"3509","116179_at","116179","TGM7"
"3510","116224_at","116224","FAM122A"
"3511","116225_at","116225","ZMYND19"
"3512","116228_at","116228","COX20"
"3513","116236_at","116236","ABHD15"
"3514","116238_at","116238","TLCD1"
"3515","116254_at","116254","GINM1"
"3516","116255_at","116255","MOGAT1"
"3517","116285_at","116285","ACSM1"
"3518","116328_at","116328","C8orf34"
"3519","116337_at","116337","PANX3"
"3520","116349_at","116349","EXOC3-AS1"
"3521","116362_at","116362","RBP7"
"3522","116369_at","116369","SLC26A8"
"3523","116372_at","116372","LYPD1"
"3524","116379_at","116379","IL22RA2"
"3525","1164_at","1164","CKS2"
"3526","116412_at","116412","ZNF837"
"3527","116435299_at","116435299",NA
"3528","116435302_at","116435302",NA
"3529","116437_at","116437","LINC01257"
"3530","116441_at","116441","TM4SF18"
"3531","116442_at","116442","RAB39B"
"3532","116443_at","116443","GRIN3A"
"3533","116444_at","116444","GRIN3B"
"3534","116447_at","116447","TOP1MT"
"3535","116448_at","116448","OLIG1"
"3536","116449_at","116449","CLNK"
"3537","116461_at","116461","TSEN15"
"3538","116496_at","116496","NIBAN1"
"3539","116511_at","116511","MAS1L"
"3540","116519_at","116519","APOA5"
"3541","116534_at","116534","MRGPRE"
"3542","116535_at","116535","MRGPRF"
"3543","116540_at","116540","MRPL53"
"3544","116541_at","116541","MRPL54"
"3545","116729_at","116729","PPP1R27"
"3546","116828_at","116828","N4BP2L2-IT2"
"3547","116832_at","116832","RPL39L"
"3548","116835_at","116835","HSPA12B"
"3549","116840_at","116840","CNTROB"
"3550","116841_at","116841","SNAP47"
"3551","116842_at","116842","LEAP2"
"3552","116843_at","116843","SLC18B1"
"3553","116844_at","116844","LRG1"
"3554","116931_at","116931","MED12L"
"3555","116933_at","116933","CLRN1-AS1"
"3556","116966_at","116966","WDR17"
"3557","116969_at","116969","ART5"
"3558","116983_at","116983","ACAP3"
"3559","116984_at","116984","ARAP2"
"3560","116985_at","116985","ARAP1"
"3561","116986_at","116986","AGAP2"
"3562","116987_at","116987","AGAP1"
"3563","116988_at","116988","AGAP3"
"3564","117_at","117","ADCYAP1R1"
"3565","117143_at","117143","TADA1"
"3566","117144_at","117144","CATSPER1"
"3567","117145_at","117145","THEM4"
"3568","117154_at","117154","DACH2"
"3569","117156_at","117156","SCGB3A2"
"3570","117157_at","117157","SH2D1B"
"3571","117159_at","117159","DCD"
"3572","117166_at","117166","WFIKKN1"
"3573","117177_at","117177","RAB3IP"
"3574","117178_at","117178","SSX2IP"
"3575","117194_at","117194","MRGPRX2"
"3576","117195_at","117195","MRGPRX3"
"3577","117196_at","117196","MRGPRX4"
"3578","117245_at","117245","PLAAT5"
"3579","117246_at","117246","FTSJ3"
"3580","117247_at","117247","SLC16A10"
"3581","117248_at","117248","GALNT15"
"3582","117283_at","117283","IP6K3"
"3583","117285_at","117285","DEFB118"
"3584","117286_at","117286","CIB3"
"3585","117289_at","117289","TAGAP"
"3586","1173_at","1173","AP2M1"
"3587","1174_at","1174","AP1S1"
"3588","1175_at","1175","AP2S1"
"3589","117531_at","117531","TMC1"
"3590","117532_at","117532","TMC2"
"3591","117579_at","117579","RLN3"
"3592","117581_at","117581","TWIST2"
"3593","117583_at","117583","PARD3B"
"3594","117584_at","117584","RFFL"
"3595","117608_at","117608","ZNF354B"
"3596","1178_at","1178","CLC"
"3597","117854_at","117854","TRIM6"
"3598","1179_at","1179","CLCA1"
"3599","117981790_at","117981790",NA
"3600","118_at","118","ADD1"
"3601","1180_at","1180","CLCN1"
"3602","1181_at","1181","CLCN2"
"3603","1182_at","1182","CLCN3"
"3604","1183_at","1183","CLCN4"
"3605","1184_at","1184","CLCN5"
"3606","118421_at","118421","LINC00161"
"3607","118424_at","118424","UBE2J2"
"3608","118425_at","118425","PCAT4"
"3609","118426_at","118426","BORCS5"
"3610","118427_at","118427","OLFM3"
"3611","118429_at","118429","ANTXR2"
"3612","118430_at","118430","MUCL1"
"3613","118442_at","118442","GPR62"
"3614","118460_at","118460","EXOSC6"
"3615","118461_at","118461","C10orf71"
"3616","118471_at","118471","PRAP1"
"3617","118472_at","118472","ZNF511"
"3618","118487_at","118487","CHCHD1"
"3619","118490_at","118490","MSS51"
"3620","118491_at","118491","CFAP70"
"3621","1185_at","1185","CLCN6"
"3622","118567325_at","118567325",NA
"3623","1186_at","1186","CLCN7"
"3624","118611_at","118611","C10orf90"
"3625","118663_at","118663","BTBD16"
"3626","118670_at","118670","FAM24A"
"3627","118672_at","118672","PSTK"
"3628","118738_at","118738","ZNF488"
"3629","118788_at","118788","PIK3AP1"
"3630","1188_at","1188","CLCNKB"
"3631","118812_at","118812","MORN4"
"3632","118813_at","118813","ZFYVE27"
"3633","118856_at","118856","MMP21"
"3634","118881_at","118881","COMTD1"
