,b,se,pval,BH_adjPval,EntrezGeneID,GeneSymbol
475,-0.003912524,0.040721833,0.923457609,0.980971027,10608,MXD4
6008,-0.006214877,0.064793405,0.92358541,0.980971027,6543,SLC8A2
8017,-0.007868003,0.082057646,0.923612825,0.980971027,958,CD40
6979,0.003800926,0.039642523,0.923615871,0.980971027,8131,NPRL3
6072,0.002609465,0.027268675,0.923763117,0.980971027,662,BNIP1
2769,-0.003968888,0.041678612,0.924135302,0.980971027,2644,GCHFR
2804,0.003119163,0.032761186,0.924148748,0.980971027,26751,SH3YL1
8379,-0.003544999,0.037420294,0.924525587,0.980971027,AFFX-HUMISGF3A/M97935_MA,NA
3806,-0.007122707,0.075270891,0.924610588,0.980971027,3866,KRT15
3651,-0.003701075,0.039142765,0.924669703,0.980971027,3675,ITGA3
6657,-0.003549176,0.03757127,0.924739664,0.980971027,7475,WNT6
1993,0.003927822,0.041637272,0.924843621,0.980971027,23034,SAMD4A
3204,0.005961606,0.063332098,0.925003942,0.980971027,2998,GYS2
942,-0.003130997,0.03329444,0.925077665,0.980971027,115201,ATG4A
3413,-0.00537676,0.057189995,0.925096647,0.980971027,3295,HSD17B4
3487,-0.005227743,0.055698237,0.925221707,0.980971027,3426,CFI
2424,0.005553194,0.059179631,0.925239239,0.980971027,23650,TRIM29
3432,-0.004011382,0.042842325,0.925402061,0.980971027,3321,IGSF3
8199,-0.00352154,0.037614408,0.925409352,0.980971027,9796,PHYHIP
3031,-0.007206415,0.076990606,0.925425936,0.980971027,283638,CEP170B
1606,-0.006189388,0.066195406,0.925504941,0.980971027,201229,LYRM9
123,-0.003928653,0.042134865,0.925712936,0.980971027,10141,LINC01587
3299,-0.006534583,0.070114037,0.925745186,0.980971027,3112,HLA-DOB
7753,0.00449684,0.048270195,0.925776646,0.980971027,9197,SLC33A1
6596,0.007916268,0.085313535,0.926070158,0.980971027,7374,UNG
4172,-0.002815567,0.030492461,0.926430681,0.980971027,4363,ABCC1
7893,-0.004822966,0.052269133,0.926482108,0.980971027,9400,RECQL5
6801,0.020203742,0.219161972,0.926549985,0.980971027,7805,LAPTM5
6330,0.004627717,0.050417056,0.9268659,0.980971027,7001,PRDX2
5638,-0.00461704,0.050305143,0.926872303,0.980971027,6004,RGS16
3421,0.004030997,0.043964227,0.926945847,0.980971027,3305,HSPA1L
5197,-0.003285617,0.035924861,0.927128652,0.980971027,55888,ZKSCAN7
331,0.009721419,0.106335669,0.927157284,0.980971027,10426,TUBGCP3
4859,-0.003398543,0.037174584,0.927157951,0.980971027,5320,PLA2G2A
1005,0.002771497,0.030347552,0.927234176,0.980971027,1235,CCR6
2489,-0.005661593,0.062052925,0.927303373,0.980971027,2530,FUT8
1895,0.003985309,0.043733539,0.927391637,0.980971027,22889,KHDC4
1593,-0.008643523,0.094859262,0.927397685,0.980971027,200316,APOBEC3F
3638,-0.003651853,0.040118834,0.927472012,0.980971027,3661,IRF3
3646,-0.003115359,0.034354958,0.927745671,0.981072299,3670,ISL1
3623,0.004116612,0.045431527,0.927801405,0.981072299,3635,INPP5D
297,-0.010377458,0.114862747,0.928011796,0.98116577,10381,TUBB3
7207,0.005870284,0.065192399,0.928251034,0.98116577,8481,OFD1
66,-0.003449722,0.038320445,0.928268922,0.98116577,10058,ABCB6
52,-0.004323687,0.04808798,0.928357134,0.98116577,10050,SLC17A4
2979,-0.008133783,0.090785295,0.928610158,0.98130969,2779,GNAT1
6394,0.002741236,0.030727421,0.928913912,0.981311622,7073,TIAL1
5550,-0.003456186,0.038748055,0.928925844,0.981311622,5894,RAF1
3193,0.004465849,0.050093535,0.928962538,0.981311622,29909,GPR171
7425,0.002528859,0.028474848,0.929232693,0.981451827,8749,ADAM18
7190,-0.008122632,0.091695924,0.929413906,0.981451827,8467,SMARCA5
1601,-0.009425084,0.106447544,0.929445866,0.981451827,2010,EMD
1353,0.003605836,0.040862466,0.929683348,0.981503013,1642,DDB1
6469,0.002120565,0.024085731,0.929843004,0.981503013,7166,TPH1
6317,0.005710558,0.06486785,0.929849875,0.981503013,6947,TCN1
5565,-0.002225754,0.025323489,0.929961833,0.981503013,5912,RAP2B
8321,0.006352193,0.073014708,0.930672456,0.98177338,9939,RBM8A
3814,0.008888304,0.102946013,0.931196565,0.98177338,3880,KRT19
2066,-0.006476166,0.075120417,0.931299115,0.98177338,23127,COLGALT2
3736,0.008345422,0.097054669,0.931476901,0.98177338,3768,KCNJ12
6520,-0.002683068,0.031206319,0.931483625,0.98177338,7272,TTK
6083,0.003016972,0.035102626,0.931508394,0.98177338,6631,SNRPC
6486,0.003894669,0.045378783,0.931604928,0.98177338,7187,TRAF3
716,0.003756511,0.043783173,0.931626961,0.98177338,11014,KDELR2
3840,-0.004113844,0.047954723,0.931636532,0.98177338,3906,LALBA
33,-0.002727707,0.031923541,0.931907618,0.98177338,10021,HCN4
5961,0.005967802,0.069885988,0.931948646,0.98177338,65057,ACD
7028,-0.004431084,0.05195539,0.932033767,0.98177338,821,CANX
8114,-0.002959081,0.034724715,0.932090139,0.98177338,9701,PPP6R2
4704,0.003284573,0.038601895,0.932191131,0.98177338,51593,SRRT
8234,0.001990877,0.023403167,0.932206785,0.98177338,9841,ZBTB24
1404,-0.005486256,0.064716875,0.932441711,0.98177338,1725,DHPS
5845,0.005937017,0.07018627,0.932587795,0.98177338,6402,SELL
7953,-0.002625644,0.031042024,0.93259249,0.98177338,9487,PIGL
4062,0.003078393,0.036431399,0.932660212,0.98177338,4201,MEA1
5174,0.006763831,0.080065489,0.932675807,0.98177338,5580,PRKCD
7898,0.002137999,0.025326029,0.932723264,0.98177338,94039,ZNF101
6366,0.004039338,0.047896223,0.932789926,0.98177338,7042,TGFB2
6781,0.002294537,0.027256184,0.932910066,0.981776784,7757,ZNF208
566,-0.003822349,0.045573439,0.933157974,0.981914631,10758,TRAF3IP2
2578,-0.004052779,0.048508824,0.933416407,0.982063516,25844,YIPF3
2824,-0.006185307,0.074501935,0.933833972,0.982130646,26993,AKAP8L
7169,0.004721405,0.057062219,0.93405721,0.982130646,8449,DHX16
4220,-0.002639916,0.031915998,0.934078542,0.982130646,4589,MUC7
321,0.003361111,0.040700204,0.934183777,0.982130646,1041,CDSN
6708,-0.006271609,0.076084504,0.934305169,0.982130646,7570,ZNF22
4115,0.004092259,0.049647209,0.934307349,0.982130646,4292,MLH1
8127,0.003632029,0.044127771,0.934402508,0.982130646,9719,ADAMTSL2
6868,0.003391092,0.041231012,0.934450985,0.982130646,79441,HAUS3
4993,-0.003325576,0.040587588,0.934697782,0.982130646,54543,TOMM7
2867,0.003001919,0.036728673,0.93485958,0.982130646,27109,DMAC2L
308,0.007465941,0.091427103,0.934917052,0.982130646,10397,NDRG1
3343,-0.003740735,0.045825482,0.934940929,0.982130646,3183,HNRNPC
6395,-0.003577426,0.043865166,0.935000537,0.982130646,7074,TIAM1
1155,-0.006785124,0.083602364,0.935315123,0.982338219,140609,NEK7
7573,-0.009401125,0.116188393,0.935511321,0.982338265,8976,WASL
6155,0.002872959,0.035527727,0.935549112,0.982338265,6721,SREBF2
6716,-0.005760522,0.071470137,0.935759746,0.982388537,7587,ZNF37A
7698,0.003593391,0.044632374,0.935830947,0.982388537,91316,GUSBP11
3744,-0.004204599,0.052369974,0.936009435,0.982401271,3779,KCNMB1
2495,-0.016284439,0.203044202,0.936077039,0.982401271,2537,IFI6
4757,0.010645018,0.133549676,0.936469254,0.982686315,5191,PEX7
6339,0.004904323,0.061638654,0.936582671,0.982686315,7011,TEP1
4915,0.001730753,0.021797535,0.936713421,0.982700726,5378,PMS1
434,0.003990691,0.05054149,0.937065461,0.982947257,10553,HTATIP2
2994,-0.002531395,0.032426856,0.937776532,0.9834822,2799,GNS
3226,0.004105897,0.052624094,0.937809652,0.9834822,3017,H2BC5
3076,0.002381107,0.030742382,0.938262722,0.983834478,2869,GRK5
3838,-0.003486879,0.045197416,0.938506008,0.983966723,3904,LAIR2
7294,-0.002318747,0.03035439,0.93910947,0.984393893,8566,PDXK
2781,0.002967686,0.038874129,0.939147877,0.984393893,26574,AATF
7335,0.007615991,0.100300806,0.939473595,0.984467264,8631,SKAP1
4467,-0.002518531,0.03318244,0.939499055,0.984467264,4931,NVL
8276,-0.008513836,0.112303602,0.939569554,0.984467264,989,SEPTIN7
2053,-0.019053687,0.252461161,0.939839371,0.984469037,23109,DDN
1804,-0.002995232,0.039817288,0.940036155,0.984469037,2241,FER
7311,-0.006293156,0.084078895,0.940335472,0.984469037,8601,RGS20
7972,-0.003743749,0.050093805,0.940425749,0.984469037,9517,SPTLC2
3096,-0.01025611,0.137238187,0.940427795,0.984469037,2890,GRIA1
1755,-0.003160721,0.042538055,0.940769,0.984469037,2196,FAT2
7362,-0.002812479,0.037892237,0.940832866,0.984469037,8666,EIF3G
5205,-0.003015923,0.040638979,0.940841255,0.984469037,5593,PRKG2
64,0.002363953,0.03191368,0.940952027,0.984469037,10054,UBA2
4928,-0.003552362,0.048095046,0.941120759,0.984469037,5407,PNLIPRP1
6943,0.004287223,0.058119329,0.94119668,0.984469037,8048,CSRP3
5031,-0.00199746,0.027171976,0.94139888,0.984469037,54805,CNNM2
5957,0.003815684,0.051923803,0.941419207,0.984469037,6503,SLA
4601,0.003039293,0.041383819,0.941454731,0.984469037,51066,SSUH2
8168,-0.005500916,0.074981839,0.941517013,0.984469037,9762,LZTS3
5538,-0.003274504,0.044642095,0.941527485,0.984469037,5881,RAC3
3626,-0.002433607,0.033198764,0.941564099,0.984469037,3640,INSL3
5558,-0.0066948,0.091752151,0.941833066,0.984593787,5902,RANBP1
8291,-0.002496369,0.034262763,0.941917895,0.984593787,9904,RBM19
3705,0.003388026,0.046665835,0.942122947,0.984685564,3742,KCNA6
8329,0.002435023,0.033608569,0.94224186,0.984687299,9948,WDR1
851,-0.002755926,0.038393312,0.942775869,0.985058073,11230,PRAF2
4768,-0.008780851,0.122446351,0.942831244,0.985058073,5203,PFDN4
4847,0.006537258,0.091639294,0.94312967,0.985178549,5306,PITPNA
2873,0.003054434,0.04292163,0.943267984,0.985178549,27130,INVS
408,0.002078673,0.029294656,0.94343166,0.985178549,10526,IPO8
940,0.007137347,0.100740767,0.943518211,0.985178549,115123,MARCHF3
3799,0.002806051,0.039616744,0.943533111,0.985178549,3853,KRT6A
2644,0.005337213,0.075829963,0.943888059,0.985344051,25992,SNED1
3230,0.003524474,0.05010915,0.943926279,0.985344051,3026,HABP2
5438,0.002163132,0.030897376,0.944185525,0.985492175,5771,PTPN2
6836,-0.00380676,0.054628821,0.944445095,0.985528175,79033,ERI3
2844,0.002699642,0.038747872,0.944454722,0.985528175,27044,SND1
5161,0.003784782,0.054656558,0.944793312,0.985655035,55742,PARVA
2459,0.003337199,0.048208447,0.94481103,0.985655035,242,ALOX12B
622,-0.007512241,0.109600001,0.94535391,0.986098887,10874,NMU
6744,0.006249305,0.091931518,0.945803281,0.986445101,7695,ZNF136
1717,0.001905916,0.028107243,0.945937913,0.986463007,2149,F2R
5422,0.003311093,0.049086604,0.946220198,0.986634868,57538,ALPK3
6410,-0.002502191,0.037352902,0.946591373,0.986784522,7090,TLE3
3617,-0.004919044,0.073442002,0.946598727,0.986784522,3628,INPP1
6416,-0.005571398,0.083385798,0.946729212,0.986798054,7096,TLR1
6551,-0.006298442,0.094889177,0.947077821,0.987038911,7306,TYRP1
7989,0.00405333,0.061408153,0.947372749,0.987183233,9536,PTGES
2394,0.00459874,0.069775575,0.9474514,0.987183233,23576,DDAH1
5437,-0.002770624,0.042190427,0.947640963,0.987258257,5770,PTPN1
3143,-0.002329032,0.035587841,0.947820011,0.987304836,2937,GSS
3618,0.004515332,0.069128432,0.947920801,0.987304836,363,AQP6
2882,-0.002801173,0.042988257,0.94804554,0.987312307,27229,TUBGCP4
8388,-0.007523031,0.116240156,0.948397154,0.987556019,AFFX-M27830_5,NA
6197,-0.002999756,0.046468517,0.948528639,0.987568541,6779,STATH
1758,0.002808391,0.043660897,0.948713205,0.987568541,2197,FAU
1186,-0.002254922,0.035119541,0.94880537,0.987568541,1447,CSN2
1149,-0.002623428,0.040932387,0.948897171,0.987568541,1400,CRMP1
4222,-0.001924255,0.030082381,0.948997158,0.987568541,4593,MUSK
4941,-0.002326405,0.036744217,0.949516859,0.987930013,5425,POLD2
7024,-0.002846859,0.045020674,0.949579788,0.987930013,8200,GDF5
5282,0.002995022,0.04752745,0.949753218,0.98798805,5660,PSAP
4887,-0.002619674,0.041897773,0.950144459,0.988272624,5347,PLK1
4400,-0.006410922,0.102824709,0.95028565,0.988297076,4837,NNMT
2757,0.006010296,0.096679543,0.950429689,0.988321117,2631,NIPSNAP2
6647,0.003976783,0.064117388,0.950544137,0.988321117,7461,CLIP2
3514,0.00374858,0.060823648,0.950857248,0.98836358,3475,IFRD1
7718,0.002322296,0.037847,0.951072429,0.98836358,9153,SLC28A2
1938,-0.00344906,0.056339202,0.951184363,0.98836358,2295,FOXF2
6964,-0.002403224,0.039292082,0.951229352,0.98836358,80868,HCG4B
1386,0.002273118,0.037244254,0.951333149,0.98836358,168374,ZNF92
1591,-0.002038697,0.033542425,0.951534694,0.98836358,2001,ELF5
8365,-0.003368287,0.055497266,0.951603837,0.98836358,AFFX-CreX-3,NA
3505,0.002067697,0.034076721,0.951615889,0.98836358,3455,IFNAR2
6855,-0.003018726,0.049779316,0.95164419,0.98836358,79166,LILRP2
6299,-0.003496451,0.058187484,0.952084438,0.988698542,6919,TCEA2
4663,0.003655539,0.060991846,0.952207502,0.98870408,5142,PDE4B
1547,-0.002648425,0.045135386,0.953209096,0.989023608,1949,EFNB3
732,-0.003524494,0.060085398,0.953224454,0.989023608,1104,RCC1
835,-0.012291729,0.209578235,0.953231017,0.989023608,11197,WIF1
4317,-0.004361202,0.074654155,0.953415079,0.989023608,4713,NDUFB7
5101,0.002605484,0.044663405,0.953480994,0.989023608,55346,TCP11L1
7276,0.002073436,0.035661167,0.953634973,0.989023608,85458,DIXDC1
1138,0.004449867,0.076630936,0.95369382,0.989023608,1390,CREM
5749,0.00348998,0.060381178,0.953908626,0.989023608,6275,S100A4
8137,-0.001336314,0.023165501,0.953999141,0.989023608,9730,DCAF1
7017,-0.001737983,0.030172813,0.954066483,0.989023608,81875,ISG20L2
7629,0.002101465,0.036498152,0.954085339,0.989023608,9047,SH2D2A
4895,0.00342063,0.059458942,0.954123585,0.989023608,5355,PLP2
7867,0.00240309,0.041805111,0.954160327,0.989023608,9364,RAB28
7894,-0.002062196,0.035972631,0.954284863,0.989023608,9401,RECQL4
3619,-0.006964578,0.121815798,0.954407364,0.989023608,3630,INS
3409,-0.0034233,0.059883778,0.95441317,0.989023608,3291,HSD11B2
2211,0.004393066,0.077037575,0.954525301,0.989023608,2329,FMO4
2238,0.002603309,0.045788043,0.954660175,0.989023608,23324,MAN2B2
370,-0.001751595,0.030876987,0.954761734,0.989023608,10478,SLC25A17
7229,0.003953282,0.069856473,0.954870613,0.989023608,84975,MFSD5
1901,0.003756269,0.066647352,0.955054733,0.989071497,22895,RPH3A
2733,-0.001636081,0.02909222,0.955152398,0.989071497,2621,GAS6
6164,0.002032479,0.036373999,0.955439586,0.989180945,6734,SRPRA
2413,-0.002919069,0.052427386,0.95559806,0.989180945,23636,NUP62
4362,0.001890917,0.0340582,0.955724062,0.989180945,4784,NFIX
1616,-0.002277957,0.041041896,0.955737576,0.989180945,202,CRYBG1
5022,0.0042842,0.077467022,0.955896649,0.989180945,54738,FEV
7938,0.001749726,0.031687617,0.955964819,0.989180945,9468,PCYT1B
5684,-0.003490636,0.063563628,0.956205685,0.989308284,6102,RP2
1276,0.00475638,0.087620183,0.956708843,0.989593068,155,ADRB3
2240,-0.004511671,0.083127195,0.956716613,0.989593068,23326,USP22
5823,0.003392077,0.0627139,0.956864961,0.989618836,6382,SDC1
5888,-0.005061424,0.094439076,0.957258164,0.989618836,6441,SFTPD
3714,0.001765935,0.033073024,0.957417176,0.989618836,3750,KCND1
2298,0.003071688,0.057629939,0.957492709,0.989618836,23396,PIP5K1C
6304,0.002652841,0.049838484,0.957549632,0.989618836,6928,HNF1B
46,-0.001969543,0.037021413,0.957572483,0.989618836,10042,HMGXB4
194,-0.002019311,0.038001917,0.957622679,0.989618836,10232,MSLN
7791,0.002067244,0.038977804,0.957702879,0.989618836,9248,GPR50
4584,-0.003488905,0.066104605,0.957908352,0.989618836,51,ACOX1
314,0.001805395,0.034216405,0.957919923,0.989618836,10401,PIAS3
8231,-0.002039951,0.038913466,0.958191855,0.989744089,9834,FAM30A
5188,-0.001423982,0.027287636,0.958381966,0.989744089,55846,ITFG2
1873,-0.00443213,0.08497341,0.958401988,0.989744089,22863,ATG14
5705,-0.003340094,0.064319755,0.958584849,0.989744089,617,BCS1L
7705,0.001414287,0.027293124,0.958673362,0.989744089,9139,CBFA2T2
220,-0.002970008,0.057580569,0.958863326,0.989744089,10262,SF3B4
3526,-0.003883689,0.075299593,0.958866148,0.989744089,3486,IGFBP3
2244,0.001411332,0.027470547,0.95902576,0.989759939,23331,TTC28
7793,0.003880623,0.075702612,0.959117216,0.989759939,9249,DHRS3
4739,0.00318014,0.062456976,0.959391424,0.989871213,5175,PECAM1
5145,0.001903418,0.037446559,0.959460785,0.989871213,55661,DDX27
6869,0.002199228,0.043624324,0.95979337,0.990092706,795,S100G
1800,-0.002251311,0.04554423,0.960575582,0.990377371,2235,FECH
1041,0.003381314,0.068464608,0.960610283,0.990377371,127833,SYT2
7768,0.006104236,0.123668766,0.960632751,0.990377371,92140,MTDH
7112,-0.001467968,0.029746208,0.960640576,0.990377371,8387,OR1E1
4700,0.007070505,0.143675539,0.960750657,0.990377371,51585,PCF11
2939,-0.001820006,0.037207734,0.960987259,0.990377371,27340,UTP20
6949,0.001873384,0.038321322,0.961009985,0.990377371,80740,LY6G6C
7805,0.001554882,0.031902398,0.961127527,0.990377371,9263,STK17A
5546,0.002607482,0.053695864,0.961269788,0.990377371,5890,RAD51B
4855,-0.001361808,0.028092853,0.96133748,0.990377371,5316,PKNOX1
2906,-0.002135479,0.044086148,0.961366555,0.990377371,27288,RBMXL2
6417,-0.002926295,0.061492197,0.962044537,0.990886575,7097,TLR2
4366,-0.005441102,0.114584637,0.962126331,0.990886575,4792,NFKBIA
6480,-0.001614535,0.034080304,0.962214816,0.990886575,7180,CRISP2
575,0.002255962,0.047825743,0.962377372,0.990932463,10773,ZBTB6
4502,-0.004356719,0.092763111,0.962540271,0.990978692,5003,SLC22A18AS
1839,-0.002231416,0.048399801,0.963227492,0.991302358,22800,RRAS2
2344,0.005075831,0.111101761,0.963560261,0.991302358,23495,TNFRSF13B
235,-0.004005866,0.087880062,0.963642354,0.991302358,10279,PRSS16
6798,-0.002400185,0.052790419,0.963735639,0.991302358,7802,DNALI1
1129,0.013135071,0.289339868,0.963791123,0.991302358,1381,CRABP1
861,-0.005056621,0.111615031,0.963864903,0.991302358,11245,GPR176
7566,0.001535354,0.033951411,0.963930292,0.991302358,8945,BTRC
5876,-0.003915925,0.086856275,0.964039467,0.991302358,6431,SRSF6
7175,-0.003018705,0.067850535,0.964513414,0.991302358,84525,HOPX
7956,0.001031611,0.023385011,0.964813386,0.991302358,9491,PSMF1
3043,0.002733219,0.062318897,0.965017117,0.991302358,284323,ZNF780A
5588,0.00681098,0.155610459,0.965088202,0.991302358,5937,RBMS1
5571,-0.001145173,0.02617164,0.965098699,0.991302358,5918,RARRES1
7049,0.004149234,0.095912831,0.965493906,0.991302358,8266,UBL4A
5802,-0.00252352,0.058335304,0.965495162,0.991302358,6354,CCL7
7309,0.001009304,0.02335754,0.96553329,0.991302358,860,RUNX2
3475,-0.00255557,0.05940148,0.965684008,0.991302358,34,ACADM
328,-0.001547112,0.035967656,0.965690395,0.991302358,10423,CDIPT
8000,0.001737291,0.040424136,0.965720202,0.991302358,9552,SPAG7
6172,0.001157927,0.026943368,0.965720392,0.991302358,6746,SSR2
3128,0.003226574,0.075466641,0.965896855,0.991302358,2917,GRM7
1924,0.001207475,0.028309728,0.965978708,0.991302358,22926,ATF6
3884,0.00184617,0.043325979,0.966011495,0.991302358,3965,LGALS9
3921,0.001929226,0.045342008,0.96606159,0.991302358,4013,VWA5A
5898,0.001614002,0.038125706,0.966232691,0.991302358,645,BLVRB
7565,-0.002977431,0.07043709,0.966282836,0.991302358,8943,AP3D1
3748,-0.00274075,0.064867242,0.966298069,0.991302358,3783,KCNN4
3082,0.001576397,0.037361582,0.966344857,0.991302358,28755,TRAC
5431,0.001857051,0.044100335,0.966411259,0.991302358,57634,EP400
1057,0.00483579,0.115268397,0.966536613,0.991302358,1294,COL7A1
4644,-0.001932399,0.046124082,0.966581868,0.991302358,51347,TAOK3
388,-0.001157808,0.027677007,0.966631937,0.991302358,10495,ENOX2
6402,0.001649529,0.04007806,0.967170021,0.991635982,7080,NKX2-1
7743,-0.002916357,0.070908333,0.967193419,0.991635982,9183,ZW10
7027,0.001730183,0.042598942,0.96760232,0.991771615,8208,CHAF1B
5920,0.002009974,0.049564721,0.967652638,0.991771615,64750,SMURF2
274,0.002399081,0.05935613,0.967759548,0.991771615,10325,RRAGB
5129,0.001671227,0.041397676,0.967798093,0.991771615,55578,SUPT20H
1422,0.001468672,0.036650337,0.968035302,0.991893663,1746,DLX2
6099,0.003180383,0.080145295,0.968346082,0.991920005,6650,CAPN15
8123,0.001228989,0.030981545,0.968357469,0.991920005,9712,USP6NL
1354,-0.001826878,0.04617193,0.968438461,0.991920005,1643,DDB2
7946,-0.00118707,0.030190991,0.968636316,0.991920005,9477,MED20
7218,-0.002758408,0.070244784,0.968676317,0.991920005,84898,PLXDC2
8221,0.001191362,0.030429625,0.968769693,0.991920005,9824,ARHGAP11A
6079,-0.001610543,0.041440981,0.968999198,0.992034045,6626,SNRPA
1358,0.001677965,0.043690743,0.969364377,0.992286937,1649,DDIT3
2278,-0.001709391,0.044757403,0.969534306,0.992299687,23370,ARHGEF18
6069,0.002025188,0.053163626,0.969613149,0.992299687,6617,SNAPC1
576,-0.001268311,0.034061004,0.970296482,0.992769373,10775,POP4
2135,-0.001106599,0.029730246,0.970308527,0.992769373,23203,PMPCA
1990,0.001840706,0.050433964,0.9708858,0.992944454,23031,MAST3
8184,0.002196866,0.060244229,0.970910783,0.992944454,978,CDA
6601,0.001577993,0.043509802,0.971069047,0.992944454,7380,UPK3A
1743,-0.003227969,0.090024151,0.971396621,0.992944454,2180,ACSL1
2920,-0.001566446,0.043719825,0.971418554,0.992944454,27302,BMP10
4802,-0.00568325,0.160081317,0.971679239,0.992944454,5255,PHKA1
