A,Coef.(Intercept),Coef.DiagnosisFactorScz,Coef.BrainpH,t.(Intercept),t.DiagnosisFactorScz,t.BrainpH,p.value.(Intercept),p.value.DiagnosisFactorScz,p.value.BrainpH,p.value.adj.(Intercept),p.value.adj.DiagnosisFactorScz,p.value.adj.BrainpH,F,F.p.value
5.48917163,5.449252158,0.014366466,0.005114822,8.33338507,0.237118809,0.050919666,5.32E-11,0.813539126,0.959593596,6.16E-11,0.923416455,0.977382056,16562.03621,1.53E-74
5.779098296,5.884447458,0.015237907,-0.017964753,14.59926401,0.408020621,-0.290146258,1.31E-19,0.685010671,0.772911285,3.31E-19,0.860402726,0.864763329,48317.32579,4.32E-86
4.881428121,4.76741306,0.02117626,0.016277166,13.80239964,0.661686988,0.306775778,1.24E-18,0.511227556,0.760295437,2.71E-18,0.765304878,0.856955054,46942.82653,8.86E-86
7.777424399,8.530463437,-0.11148422,-0.109891154,20.8873549,-2.946155986,-1.751636581,2.90E-26,0.004886068,0.086004095,3.74E-25,0.202133051,0.215495588,85239.01279,3.23E-92
7.629889075,7.823666759,-0.007484973,-0.030059784,19.79208601,-0.204363332,-0.495036857,3.19E-25,0.838904006,0.62275523,2.95E-24,0.935158166,0.762535341,87564.83835,1.66E-92
4.763677981,5.365233429,-0.037283863,-0.092135864,13.43473197,-1.007610793,-1.501894928,3.61E-18,0.31852103,0.139450386,7.36E-18,0.63197758,0.295973372,33443.04974,4.04E-82
7.295435414,8.399579178,-0.117243103,-0.165012035,14.75149231,-2.222272196,-1.886533412,8.62E-20,0.030845058,0.065070996,2.25E-19,0.272124788,0.179821364,38584.26804,1.16E-83
4.865732767,5.01916774,0.025611229,-0.02645186,15.73232428,0.866409333,-0.539744038,6.12E-21,0.390428486,0.59178332,1.96E-20,0.685927424,0.741253616,54670.82408,2.01E-87
6.562395696,7.905834728,-0.109304244,-0.203576607,15.31952407,-2.285946627,-2.568005,1.84E-20,0.026556193,0.013282411,5.42E-20,0.262178523,0.062187643,38008.35688,1.68E-83
7.547706793,6.394316343,0.017290631,0.181210652,7.546191626,0.22022979,1.392155939,8.72E-10,0.826594164,0.170072359,9.75E-10,0.928787126,0.337643441,18648.63198,8.06E-76
5.920621146,6.319270992,-0.010162664,-0.062280586,10.53510445,-0.182856723,-0.675919545,2.90E-14,0.855654186,0.502224358,3.96E-14,0.94299696,0.672376154,22898.76239,4.92E-78
5.372436867,5.284347451,-0.003949976,0.014282743,18.2361965,-0.147119033,0.320866944,1.15E-23,0.883633137,0.749656319,6.84E-23,0.956759893,0.850413445,80790.32407,1.23E-91
7.714603591,7.593402202,0.015271791,0.017911446,12.10004996,0.262646886,0.185802635,1.98E-16,0.79390824,0.853355648,3.27E-16,0.914191942,0.914081225,35518.89657,9.04E-83
7.306277764,6.882121275,0.071507327,0.061165085,7.427885492,0.832961526,0.42975102,1.33E-09,0.408850725,0.669233946,1.48E-09,0.696059665,0.794413837,14615.55995,3.42E-73
5.558913841,6.587066529,-0.085452085,-0.155648764,13.51112339,-1.891705789,-2.078334932,2.89E-18,0.064363055,0.042861493,5.97E-18,0.335942544,0.135708127,30558.56499,3.79E-81
4.714611964,4.828566958,-0.032748768,-0.015295174,13.87167763,-1.015400131,-0.286045811,1.02E-18,0.314831972,0.776031731,2.25E-18,0.628080245,0.866775323,43116.91922,7.32E-85
6.731261776,7.919107562,-0.045409058,-0.184304486,13.02697576,-0.80619736,-1.973666278,1.20E-17,0.423969199,0.053991095,2.28E-17,0.706968117,0.158716875,28818.97657,1.63E-80
4.614317005,4.054210431,0.049176395,0.084572191,11.79900822,1.544640511,1.602275713,5.04E-16,0.128776225,0.115430884,8.00E-16,0.437046695,0.261663354,42387.17105,1.12E-84
7.96880942,9.079953459,-0.099021747,-0.167651883,17.47585615,-2.05691783,-2.100553389,7.22E-23,0.044960784,0.040774391,3.52E-22,0.298648579,0.131236347,55289.32809,1.52E-87
4.928937046,5.677183177,-0.034183406,-0.115627963,15.82569119,-1.028434496,-2.098278383,4.78E-21,0.308723809,0.040983939,1.57E-20,0.622369066,0.131592016,44372.21116,3.59E-85
5.656835669,7.395937056,-0.105632079,-0.266546651,9.504018185,-1.465012728,-2.229758018,9.17E-13,0.149213977,0.030310886,1.14E-12,0.461564351,0.107466825,12421.21622,1.94E-71
5.957175711,10.24124704,-0.185322298,-0.662899532,9.02009657,-1.761641526,-3.80081305,4.84E-12,0.08427904,0.000394613,5.83E-12,0.372639409,0.005999254,6475.266854,2.02E-64
5.916128761,7.699985252,-0.101958794,-0.273943243,10.94067921,-1.563545773,-2.533876448,7.74E-15,0.124268753,0.014480115,1.10E-14,0.430629723,0.065816359,16610.034,1.43E-74
7.633063135,8.872261566,-0.082578974,-0.189313736,14.38028021,-1.444554766,-1.997494481,2.42E-19,0.154857078,0.051259305,5.83E-19,0.468572135,0.153006572,35975.8208,6.58E-83
7.183487331,7.439884879,-0.010157231,-0.039752398,15.41683205,-0.227162038,-0.536244321,1.42E-20,0.821229404,0.594181379,4.27E-20,0.926889957,0.742663084,52078.65611,6.71E-87
5.670410684,6.395780785,-0.038056412,-0.1116796,9.682560351,-0.621807563,-1.10062898,5.00E-13,0.536909945,0.276359412,6.33E-13,0.781261129,0.462039453,17320.59753,5.05E-75
4.258490776,4.338356295,-0.019490079,-0.011010564,10.80417837,-0.523855667,-0.178503416,1.20E-14,0.602706842,0.859053145,1.69E-14,0.818437338,0.917503442,26434.8312,1.39E-79
5.431248443,5.745356835,-0.012537997,-0.04869206,13.90363291,-0.327469578,-0.76707863,9.31E-19,0.744687889,0.446662803,2.06E-18,0.890399068,0.624435088,40602.66223,3.26E-84
7.695798437,9.513917895,-0.201267441,-0.27102424,7.374406622,-1.683731063,-1.367559619,1.61E-09,0.098504124,0.17760151,1.79E-09,0.393408967,0.347278632,8364.234686,3.54E-67
4.531531935,4.246974053,0.008178205,0.044378484,12.13839557,0.252273234,0.825704385,1.76E-16,0.801870061,0.412917114,2.92E-16,0.917234024,0.594640244,39426.35826,6.76E-84
8.480604484,9.606309901,-0.102717905,-0.169647382,12.50911583,-1.443602716,-1.438095189,5.66E-17,0.155123704,0.156673165,9.92E-17,0.468739042,0.320587759,28664.03721,1.86E-80
5.943823673,6.54501502,0.051558269,-0.099543927,8.409516697,0.714973983,-0.832617645,4.07E-11,0.477969686,0.409042855,4.73E-11,0.744383202,0.590393186,13709.23487,1.68E-72
6.214019952,6.555689453,-0.043510429,-0.050454216,12.26620895,-0.878651939,-0.614553784,1.19E-16,0.383817506,0.541652277,2.00E-16,0.681498419,0.703226523,31773.36995,1.44E-81
5.185210843,6.068358192,-0.10576814,-0.130976886,7.588006432,-1.427390714,-1.066158059,7.51E-10,0.159719271,0.291503171,8.41E-10,0.474471529,0.478006947,9881.14644,5.67E-69
9.273287409,4.972994785,0.257820112,0.659376263,5.53622028,3.097730768,4.778582824,1.16E-06,0.003204048,1.61E-05,1.22E-06,0.201780116,0.001057505,25056.56038,5.25E-79
6.495698592,7.381414104,-0.054986862,-0.135650943,15.15861988,-1.218738554,-1.81348246,2.84E-20,0.228695661,0.075796532,8.08E-20,0.55087279,0.198807702,41824.79976,1.56E-84
6.828950252,8.774207221,-0.181065262,-0.292856802,14.68187875,-3.269944644,-3.190064861,1.05E-19,0.001957025,0.002464123,2.69E-19,0.19971186,0.019835363,30693.6216,3.40E-81
7.295421896,8.309107215,-0.081550891,-0.153685383,16.19180646,-1.715146286,-1.949592996,1.84E-21,0.092546592,0.056877193,6.57E-21,0.384370934,0.164455052,47503.57392,6.59E-86
6.363818427,6.530741916,-0.072598568,-0.020335127,9.861982034,-1.183208443,-0.199902865,2.73E-13,0.24235441,0.842372086,3.50E-13,0.563574641,0.907087938,21706.06393,1.86E-77
5.949240125,6.353364167,-0.043579144,-0.060339432,10.70635736,-0.792589287,-0.661926328,1.66E-14,0.431783654,0.511075439,2.30E-14,0.712038581,0.678841146,23622.92245,2.27E-78
5.069465651,4.911810009,-0.090191997,0.032547248,6.487698349,-1.285726543,0.279855474,3.89E-08,0.204495809,0.780749636,4.19E-08,0.52656255,0.869679375,10538.95335,1.15E-69
7.131597547,6.368305215,0.036219775,0.117839722,15.02918391,0.922547618,1.810396457,4.03E-20,0.360699219,0.07628059,1.12E-19,0.665592808,0.199615866,66578.54819,1.50E-89
4.633692003,5.106405442,-0.050189557,-0.070646509,13.70695899,-1.454021071,-1.234488302,1.64E-18,0.152225472,0.22282498,3.50E-18,0.465103849,0.402753431,36361.82958,5.05E-83
7.068429621,8.145346415,-0.063696037,-0.165199825,13.41254562,-1.131997795,-1.770849641,3.85E-18,0.263066513,0.082716964,7.82E-18,0.580987615,0.209878524,31841.5311,1.37E-81
6.898428667,6.61023289,-0.008329377,0.046341813,15.57818499,-0.211857642,0.710957379,9.20E-21,0.833084353,0.480433376,2.87E-20,0.932539391,0.653919648,62120.29706,8.40E-89
9.909461545,12.16713745,-0.137001379,-0.346037761,12.67474628,-1.540307101,-2.346631006,3.43E-17,0.129827641,0.022971285,6.15E-17,0.438346368,0.089203192,25047.499,5.30E-79
5.816478991,5.454813302,0.016195817,0.055916379,10.47334239,0.335613776,0.698899772,3.56E-14,0.738574512,0.487871887,4.83E-14,0.887140848,0.660522386,29313.25366,1.07E-80
6.633865588,6.452143099,0.00267155,0.02855508,9.803725148,0.043810886,0.2824496,3.32E-13,0.965230664,0.778771525,4.24E-13,0.986534239,0.868742671,23880.23807,1.73E-78
5.040836617,5.239670545,-0.009863881,-0.030660638,14.36468116,-0.29185784,-0.547196934,2.53E-19,0.771609884,0.586691803,6.07E-19,0.903045617,0.73736353,44887.00823,2.69E-85
6.43885217,6.897436947,-0.071116235,-0.066650394,15.76711326,-1.754545861,-0.99183087,5.58E-21,0.085499471,0.326083531,1.81E-20,0.375176235,0.512370383,50919.60059,1.17E-86
6.856409339,5.826736966,0.028686433,0.160659661,16.48625751,0.876001256,2.959197576,8.62E-22,0.385242849,0.004713998,3.29E-21,0.682261878,0.03059833,88457.22533,1.29E-92
8.122721251,6.519755102,0.059608634,0.248854288,8.884259183,0.876658855,2.207524424,7.75E-12,0.38488893,0.031921839,9.25E-12,0.682178157,0.111335029,28796.46247,1.66E-80
5.420083704,5.606775016,-0.041576445,-0.026072678,16.34778121,-1.308351868,-0.494882146,1.23E-21,0.196771375,0.622863658,4.56E-21,0.517415864,0.762590512,58700.02299,3.43E-88
6.849229782,7.102167411,-0.070572482,-0.034127535,11.76547798,-1.261785636,-0.368039169,5.60E-16,0.212914511,0.714406609,8.84E-16,0.535408297,0.826053543,30259.36532,4.84E-81
6.849161503,7.162818976,-0.059889571,-0.044641523,9.434345783,-0.851354698,-0.382769453,1.16E-12,0.398655055,0.703522569,1.44E-12,0.690568196,0.818278728,19127.86498,4.29E-76
7.062122706,4.275960957,0.158251368,0.427948902,8.145240328,3.253487648,5.306797782,1.03E-10,0.002052661,2.59E-06,1.19E-10,0.19971186,0.000542749,42543.89854,1.02E-84
6.363351403,3.543271358,0.106771625,0.437646606,2.726747155,0.886804376,2.192474098,0.008812356,0.379454606,0.033054806,0.008907,0.679414671,0.113978928,5637.834878,6.26E-63
5.376513729,4.840455714,0.032220024,0.082188501,4.67773925,0.336052502,0.517048482,2.26E-05,0.738245665,0.607415356,2.34E-05,0.887006705,0.751956177,6345.087381,3.35E-64
8.568996696,9.575521883,-0.074007425,-0.15318533,19.64972481,-1.63908256,-2.046358158,4.38E-25,0.107510585,0.046028327,3.91E-24,0.407444817,0.142221017,72675.39018,1.70E-90
7.242014648,7.278653713,0.018439042,-0.007352066,9.025085817,0.246757383,-0.059344455,4.75E-12,0.806112207,0.952915687,5.73E-12,0.919328949,0.973646924,18951.81149,5.40E-76
5.267616392,5.481974997,-0.016686635,-0.032545957,9.674976248,-0.317843365,-0.37392143,5.13E-13,0.751935132,0.710052938,6.49E-13,0.893883186,0.822678827,20313.53605,9.64E-77
7.667601848,8.258481762,-0.03263839,-0.090835545,14.78687596,-0.630719793,-1.058772113,7.82E-20,0.531112952,0.294821393,2.06E-19,0.777022834,0.481397816,44300.19429,3.74E-85
6.206663649,6.781188557,-0.100777664,-0.082519396,14.96528697,-2.40035255,-1.185511366,4.80E-20,0.020165863,0.241451557,1.31E-19,0.245135276,0.424347995,44098.56271,4.18E-85
5.573922769,5.648752346,-0.024032607,-0.009831291,9.411158873,-0.432138518,-0.106628078,1.26E-12,0.667509549,0.915513204,1.56E-12,0.852875153,0.952353843,20269.1259,1.02E-76
8.023028884,8.935442482,-0.006468215,-0.143956344,20.27062465,-0.158367849,-2.125946479,1.10E-25,0.874808563,0.038498244,1.19E-24,0.952614934,0.126278692,77861.16919,3.07E-91
7.294993325,7.747840486,-0.033598654,-0.06889446,14.5210743,-0.679628321,-0.840567952,1.63E-19,0.499892541,0.404615086,4.04E-19,0.759111796,0.585990305,43935.83558,4.59E-85
5.605837178,5.672048414,-0.000552163,-0.010439542,8.891904059,-0.00934229,-0.106538539,7.54E-12,0.992583432,0.915583876,9.01E-12,0.996584998,0.952378848,18151.86233,1.58E-75
5.766155328,5.695262709,-0.010883426,0.012141911,9.007859268,-0.185782583,0.125015926,5.05E-12,0.853371289,0.901015151,6.07E-12,0.941886959,0.943568608,19548.77845,2.50E-76
7.440075923,10.28890118,-0.261078896,-0.429232017,7.527699512,-2.061562782,-2.044352771,9.31E-10,0.04449805,0.04623353,1.04E-09,0.297362298,0.14269401,6965.985935,3.31E-65
4.148942812,4.046906004,0.036099228,0.013126127,12.43487361,1.197147589,0.262558032,7.09E-17,0.236926916,0.793976344,1.23E-16,0.559144139,0.877474223,38198.67862,1.48E-83
5.26031957,6.486700931,-0.101133253,-0.1857247,10.31156809,-1.735107283,-1.921944998,6.07E-14,0.088918419,0.060354067,8.11E-14,0.379333753,0.170855388,16435.91938,1.85E-74
5.614574342,6.593141814,-0.094629646,-0.147024678,11.25892922,-1.744067958,-1.634426365,2.78E-15,0.087328521,0.108487358,4.12E-15,0.377863838,0.251507416,21607.1625,2.08E-77
5.998310315,7.278596727,-0.083332394,-0.195757569,10.96600807,-1.355021789,-1.919949996,7.13E-15,0.181536594,0.060611827,1.02E-14,0.501262889,0.171329354,19196.34532,3.93E-76
6.088227224,6.097064923,-0.005462823,-0.000940575,11.16496934,-0.107965581,-0.011212451,3.76E-15,0.914457599,0.991098825,5.50E-15,0.970428663,0.994768054,29213.6379,1.16E-80
5.764454753,6.613274263,-0.061224738,-0.129283493,9.211104407,-0.920351287,-1.17221885,2.50E-12,0.361834126,0.24669654,3.05E-12,0.6662498,0.429829941,15151.34543,1.40E-73
6.371231278,8.462049672,-0.05747212,-0.326295495,12.29164544,-0.900996679,-3.085432025,1.10E-16,0.371934706,0.003317062,1.86E-16,0.673788849,0.024216188,20133.67753,1.20E-76
4.636916054,4.902098557,0.010701684,-0.04289653,15.68422727,0.369542785,-0.893457099,6.95E-21,0.713292811,0.375917685,2.21E-20,0.874921769,0.55986075,51731.68597,7.92E-87
6.841113634,5.818397297,0.082487699,0.155036911,7.112346372,1.088253906,1.23371568,4.13E-09,0.281731202,0.223110357,4.54E-09,0.598140619,0.403074992,16436.84029,1.85E-74
5.272566271,3.812077171,0.093385355,0.22345167,4.771881925,1.261648277,1.820883081,1.64E-05,0.212963546,0.074646212,1.70E-05,0.535408297,0.196901921,10239.48956,2.34E-69
5.738811908,5.789152922,-0.028249751,-0.00559863,12.98776335,-0.684014789,-0.081765777,1.34E-17,0.497142298,0.935161311,2.55E-17,0.757546635,0.964761257,38959.68124,9.09E-84
7.403784185,8.222972295,-0.03725902,-0.126604663,12.98250827,-0.634881586,-1.301217619,1.37E-17,0.528417145,0.19918293,2.58E-17,0.775573878,0.374835402,32114.80006,1.10E-81
4.999179893,5.118695757,-0.022580292,-0.017030348,10.58413057,-0.503914609,-0.229239711,2.47E-14,0.616547491,0.819623189,3.39E-14,0.824978262,0.893808125,25114.3071,4.96E-79
4.853627051,5.067208397,-0.004333259,-0.033460961,13.46282928,-0.124254965,-0.578730578,3.32E-18,0.901614498,0.565384111,6.82E-18,0.963783035,0.722048297,39084.07781,8.40E-84
5.869210281,7.419514007,-0.097048631,-0.237367867,9.380753306,-1.324290275,-1.953685418,1.40E-12,0.191463484,0.056377423,1.73E-12,0.512336192,0.163565809,12943.67451,6.98E-72
4.507572326,6.003795941,-0.065395092,-0.231463105,10.88462377,-1.279570358,-2.731742287,9.28E-15,0.206636404,0.008697329,1.31E-14,0.529201442,0.046268255,15698.60108,5.80E-74
7.496935799,8.257356551,-0.054918669,-0.115813612,16.2712294,-1.167967759,-1.485625642,1.50E-21,0.248391178,0.14369297,5.46E-21,0.567918119,0.302648323,51293.61401,9.79E-87
8.327238916,8.877554533,-0.054252611,-0.082595014,17.06303268,-1.125421062,-1.033444496,2.01E-22,0.265815133,0.306397643,8.83E-22,0.583841316,0.492929941,60209.05295,1.83E-88
7.227932574,5.263600746,0.052240184,0.306703344,4.087541591,0.437840029,1.55048728,0.000158924,0.663398895,0.127368437,0.00016279,0.849986338,0.27972021,7405.772821,7.25E-66
7.06256225,7.489958383,-0.051231481,-0.063382004,12.95213371,-0.95615949,-0.713507153,1.49E-17,0.343618756,0.478868579,2.81E-17,0.652354954,0.652355754,35057.64728,1.25E-82
5.761457952,6.437006845,-0.022566937,-0.105091,15.54977452,-0.588361528,-1.652631783,9.93E-21,0.558953541,0.104709004,3.07E-20,0.794158195,0.245695451,45528.65437,1.89E-85
7.497439409,7.526827441,-0.049713003,-0.00047665,17.95739728,-1.280067712,-0.007402893,2.24E-23,0.206462847,0.99412303,1.24E-22,0.529098289,0.996416222,75201.05686,7.28E-91
6.995480808,6.621920702,-0.048571605,0.06324275,9.70858618,-0.768574522,0.603605534,4.58E-13,0.445782102,0.548850531,5.80E-13,0.72171889,0.709180972,24724.23025,7.32E-79
5.873170855,6.660701415,-0.025193392,-0.122604943,16.41860873,-0.670246483,-1.967409741,1.02E-21,0.505802622,0.054728802,3.86E-21,0.761685572,0.160308606,49262.99739,2.67E-86
6.01088404,6.211004564,-0.063947541,-0.026319553,12.47145592,-1.385832285,-0.344036295,6.35E-17,0.171984143,0.732270083,1.10E-16,0.489374699,0.838816448,34239.48414,2.25E-82
7.775394287,7.306193382,0.041118346,0.070852513,14.44408367,0.877336067,0.911852386,2.02E-19,0.384524669,0.366247444,4.93E-19,0.681959427,0.551097415,55536.1257,1.36E-87
8.892551669,9.916463939,-0.080567885,-0.155387641,21.51574682,-1.886657501,-2.194757357,7.68E-27,0.065053935,0.032880675,1.21E-25,0.337524008,0.113599924,87496.62613,1.69E-92
5.016916356,4.898632606,-0.025022472,0.020835449,9.918937527,-0.546829606,0.274639884,2.25E-13,0.586942256,0.784731122,2.90E-13,0.809485749,0.871698696,24254.35104,1.18E-78
6.80404511,6.802388569,0.041882068,-0.003257153,13.34474858,0.886765102,-0.041596579,4.69E-18,0.379475549,0.966986928,9.44E-18,0.679414671,0.981647713,41876.17896,1.51E-84
7.290580202,7.674139575,-0.039203328,-0.0574503,18.15493847,-1.000966498,-0.884764802,1.40E-23,0.321690756,0.380543157,8.13E-23,0.634175304,0.56417077,69917.70275,4.45E-90
7.647964397,8.787192559,-0.048379789,-0.176355221,9.476347242,-0.56310102,-1.23808253,1.01E-12,0.57589728,0.221500951,1.25E-12,0.803400114,0.401410277,15988.87831,3.68E-74
7.885627526,8.419353205,7.16E-05,-0.084532706,15.19375979,0.001393949,-0.993074309,2.58E-20,0.998893369,0.325483285,7.41E-20,0.999404707,0.511624049,47597.10411,6.28E-86
7.761327077,8.719008568,-0.067351552,-0.14600922,22.4345021,-1.87037399,-2.445682429,1.16E-27,0.0673255,0.018042537,2.43E-26,0.34253148,0.076259827,93736.94035,3.05E-93
7.042432779,7.193854136,0.003712536,-0.024292736,12.12226167,0.067518731,-0.266482628,1.85E-16,0.946439597,0.790969839,3.06E-16,0.980635251,0.875424531,33099.43181,5.22E-82
4.982849645,5.060872197,-0.044098439,-0.008650762,7.599435413,-0.714678458,-0.084563073,7.21E-10,0.478150711,0.932948408,8.08E-10,0.744505155,0.963083071,13158.46826,4.64E-72
9.370491811,8.711255789,0.079495038,0.09772364,17.08156889,1.682358429,1.247432559,1.92E-22,0.098771464,0.218083846,8.47E-22,0.393767254,0.397581531,79351.3914,1.92E-91
9.647104988,6.956467812,0.052122725,0.421738949,9.08449709,0.734633525,3.585306369,3.87E-12,0.466014239,0.000766509,4.68E-12,0.735694402,0.009130099,37308.61576,2.67E-83
4.542703011,4.241567139,0.020554209,0.045963957,12.99311751,0.679546711,0.916589507,1.32E-17,0.499943788,0.363783295,2.51E-17,0.759111796,0.549008458,45513.04953,1.91E-85
9.01156424,2.103858404,0.283873464,1.070125649,1.240555543,1.806575106,4.107758767,0.220593329,0.076883591,0.000148898,0.221297685,0.361636907,0.003259169,6642.156021,1.08E-64
6.990834798,7.967710075,-0.027821893,-0.15237078,9.234339934,-0.348009048,-1.149593969,2.31E-12,0.729302815,0.255812111,2.82E-12,0.882649169,0.43989516,15429.32819,8.91E-74
5.970323155,6.925369951,-0.041839442,-0.147735835,15.49038695,-1.010035632,-2.151174256,1.16E-20,0.317369503,0.036347877,3.56E-20,0.630982612,0.121667978,41916.10895,1.48E-84
6.745421456,7.616700809,-0.118650077,-0.128014823,10.47189252,-1.760588348,-1.145747692,3.57E-14,0.08445926,0.257385464,4.85E-14,0.37281928,0.44152255,20215.64166,1.09E-76
6.828648782,7.755314894,-0.010552232,-0.145870334,17.47866278,-0.25667562,-2.140159773,7.17E-23,0.798488569,0.037273413,3.50E-22,0.91579993,0.123691524,55671.53941,1.28E-87
8.238240557,8.547368528,-0.031995991,-0.04626818,12.69182576,-0.512765446,-0.447244014,3.26E-17,0.610386567,0.656641652,5.86E-17,0.821678805,0.786414251,35170.93645,1.15E-82
6.201791633,6.885690387,-0.024249413,-0.106271992,22.72389648,-0.86371024,-2.28309815,6.50E-28,0.391895529,0.026736089,1.46E-26,0.686789312,0.098876623,98456.30391,9.00E-94
10.52208248,10.73299914,-0.027189109,-0.031118291,29.68805266,-0.811684245,-0.560333781,2.72E-33,0.420842607,0.577768521,7.70E-31,0.704925175,0.730826184,199092.8,2.26E-101
7.713035696,8.443526567,-0.060516266,-0.110603199,20.31603223,-1.571515462,-1.73241988,1.00E-25,0.122406981,0.089399904,1.09E-24,0.427748899,0.220871624,80950.09835,1.17E-91
6.373700446,4.386055902,0.085013112,0.307641376,5.515429243,1.153778887,2.51837472,1.25E-06,0.254108068,0.015055873,1.31E-06,0.57279283,0.067620635,15100.322,1.52E-73
9.006302366,8.787428781,0.091428788,0.026980146,12.42052637,1.394738099,0.248252099,7.41E-17,0.169296449,0.80496206,1.28E-16,0.486504756,0.884384291,38088.07628,1.59E-83
4.998282405,6.882242317,-0.097296803,-0.29018849,10.03085536,-1.53051678,-2.75333238,1.55E-13,0.132228352,0.008215885,2.01E-13,0.440395514,0.044683036,12476.02044,1.74E-71
7.316012271,7.389723602,0.022911544,-0.01359908,12.84541108,0.42983888,-0.153886243,2.06E-17,0.669170456,0.878322478,3.79E-17,0.853688286,0.930251096,38011.98432,1.68E-83
5.512822768,6.382295585,-0.037078359,-0.134583487,10.10744219,-0.633747661,-1.387479509,1.20E-13,0.529150934,0.171484561,1.57E-13,0.775916175,0.339182345,17915.25967,2.18E-75
5.377757777,5.514304805,-0.06334169,-0.016302264,9.713834092,-1.204262255,-0.186946905,4.50E-13,0.234191035,0.852463179,5.70E-13,0.555669723,0.913426887,21093.34196,3.78E-77
5.378851665,5.756219584,-0.095724652,-0.051720062,6.987562159,-1.254133146,-0.408712402,6.46E-09,0.21565914,0.684506189,7.07E-09,0.538106841,0.805101963,10021.00239,4.00E-69
8.241707907,8.571854435,-0.080680608,-0.045505766,13.41938501,-1.363196641,-0.463761517,3.77E-18,0.17896337,0.644843023,7.67E-18,0.498117332,0.77830876,39128.03069,8.17E-84
8.023617292,6.42641462,0.135961546,0.24152531,7.372934496,1.683523741,1.803867907,1.62E-09,0.098544465,0.077313199,1.80E-09,0.393408967,0.201106884,19917.83825,1.57E-76
6.705605665,7.078840026,-0.008667276,-0.058381172,17.6100168,-0.232708256,-0.945455149,5.20E-23,0.816943453,0.348999687,2.64E-22,0.924802274,0.534759274,65403.96918,2.34E-89
6.688808406,9.013672522,-0.173331881,-0.353625445,10.30654317,-2.139051392,-2.632238334,6.17E-14,0.037367684,0.011269889,8.24E-14,0.28689598,0.055321927,13750.84324,1.55E-72
6.089781198,7.477665664,-0.050559452,-0.215552014,18.77560633,-1.370130091,-3.52330681,3.23E-24,0.176802892,0.000924694,2.22E-23,0.495222694,0.010330469,54957.14556,1.76E-87
5.455917279,6.828493647,-0.112588106,-0.207915163,18.48505085,-3.289423341,-3.663973746,6.38E-24,0.001849275,0.000602788,4.07E-23,0.19971186,0.007845847,51274.46378,9.88E-87
7.477410652,8.239251163,0.003714807,-0.120965643,12.6015524,0.061320281,-1.204394596,4.28E-17,0.951350023,0.234140364,7.59E-17,0.982333938,0.416154439,30740.8904,3.27E-81
