"","Maycox_SchizEffectSize","EntrezGeneID","GeneSymbol","Iwamoto_SchizEffectSize","GeneSymbol"
"4958",-0.065685162,"1519","CTSO",-0.012013448,"CTSO"
"4959",-0.032898832,"151903","CCDC12",NA,NA
"4960",0.126685753,"151963","MB21D2",NA,NA
"4961",0.154210948,"151987","PPP4R2",NA,NA
"4962",-0.180327733,"152","ADRA2C",-0.009929328,"ADRA2C"
"4963",0.021693215,"1520","CTSS",-0.03528928,"CTSS"
"4964",-0.06823522,"152002","XXYLT1",NA,NA
"4965",0.086102732,"152006","RNF38",NA,NA
"4966",-0.037881548,"152007","GLIPR2",NA,NA
"4967",-0.029668142,"152024","LINC00691",NA,NA
"4968",0.013831541,"152048","LOC152048",NA,NA
"4969",-0.087804874,"152065","C3orf22",NA,NA
"4970",-0.00351241,"152078","SLC66A1L",NA,NA
"4971",-0.033302785,"152098","ZCWPW2",NA,NA
"4972",-0.112795186,"1521","CTSW",0.014398331,"CTSW"
"4973",0.077619654,"152100","CMC1",NA,NA
"4974",-0.073984245,"152110","NEK10",NA,NA
"4975",-0.01015389,"152118","C3orf79",NA,NA
"4976",-0.033202312,"152137","CCDC50",NA,NA
"4977",-0.020321094,"152185","SPICE1",0.021006712,"SPICE1"
"4978",-0.121801673,"152189","CMTM8",NA,NA
"4979",-0.021957996,"152195","NUDT16P1",NA,NA
"4980",0.024619818,"1522","CTSZ",-0.009048534,"CTSZ"
"4981",-0.075506191,"152206","CCDC13",NA,NA
"4982",0.036330637,"152217","NCBP2AS2",NA,NA
"4983",-0.023673035,"152225","LINC02085",NA,NA
"4984",-0.044532984,"152273","FGD5",NA,NA
"4985",-0.004709342,"152274","LINC02011",NA,NA
"4986",-0.037300982,"1523","CUX1",0.021925211,"CUX1"
"4987",0.106391786,"152330","CNTN4",NA,NA
"4988",0.170372396,"1524","CX3CR1",-0.451045279,"CX3CR1"
"4989",0.041707781,"152404","IGSF11",NA,NA
"4990",-0.027696059,"152405","TEX55",NA,NA
"4991",-0.033554088,"152485","ZNF827",NA,NA
"4992",-0.008804419,"1525","CXADR",-0.039289524,"CXADR"
"4993",-0.009394276,"152503","SH3D19",NA,NA
"4994",0.109821201,"152518","NFXL1",NA,NA
"4995",-0.014458227,"152519","NIPAL1",NA,NA
"4996",0.097165495,"152559","PAQR3",-0.043245747,"PAQR3"
"4997",-0.010160559,"152573","SHISA3",NA,NA
"4998",-0.115931568,"152578","LINC01618",NA,NA
"4999",0.043568269,"152579","SCFD2",NA,NA
"5000",-0.00203092,"152586","MGAT4D",NA,NA
"5001",-0.08905652,"152641","WWC2-AS2",NA,NA
"5002",-0.013577824,"152742","LINC01085",NA,NA
"5003",0.056808125,"152756","FAM218A",NA,NA
"5004",0.139256894,"152789","JAKMIP1",NA,NA
"5005",-0.004234453,"1528","CYB5A",0.074927589,"CYB5A"
"5006",0.011370123,"152815","THAP6",NA,NA
"5007",-0.051524826,"152816","ODAPH",NA,NA
"5008",-0.004466928,"152831","KLB",NA,NA
"5009",-0.082530798,"152877","FAM53A",NA,NA
"5010",0.107059145,"152926","PPM1K",NA,NA
"5011",-0.00775787,"152940","C4orf45",NA,NA
"5012",-0.02485339,"152992","TRMT44",NA,NA
"5013",0.033754471,"153","ADRB1",0.093854841,"ADRB1"
"5014",0.0295294,"153020","RASGEF1B",NA,NA
"5015",0.00211293,"153090","DAB2IP",NA,NA
"5016",0.08562165,"153129","SLC38A9",NA,NA
"5017",0.026557857,"153163","MGC32805",NA,NA
"5018",0.014999076,"1532","CYB5AP4",NA,NA
"5019",-0.009464258,"153218","SPINK13",NA,NA
"5020",0.108029737,"153222","CREBRF",NA,NA
"5021",0.017020659,"153241","CEP120",NA,NA
"5022",-0.119272582,"153328","SLC25A48",NA,NA
"5023",0.0427589,"153339","TMEM167A",NA,NA
"5024",0.046430043,"153364","MBLAC2",NA,NA
"5025",0.063849078,"153396","TMEM161B",NA,NA
"5026",0.114219668,"1534","CYB561",0.053929026,"CYB561"
"5027",0.035195368,"153443","SRFBP1",NA,NA
"5028",0.030933952,"153469","JAKMIP2-AS1",NA,NA
"5029",-0.085481111,"153478","PLEKHG4B",NA,NA
"5030",-0.003903849,"1535","CYBA",-0.065308956,"CYBA"
"5031",0.08275499,"153527","ZMAT2",NA,NA
"5032",-0.015202301,"153562","MARVELD2",NA,NA
"5033",-0.110594039,"153571","C5orf38",NA,NA
"5034",-0.03955603,"153572","IRX2",NA,NA
"5035",-0.083924231,"153579","BTNL9",NA,NA
"5036",-0.04869925,"1536","CYBB",-0.014154496,"CYBB"
"5037",0.081819123,"153642","ARSK",NA,NA
"5038",-0.068986098,"153643","FAM81B",NA,NA
"5039",-0.052219135,"153657","TTC23L",NA,NA
"5040",-0.183472192,"153684","LOC153684",NA,NA
"5041",0.015279301,"1537","CYC1",0.042578898,"CYC1"
"5042",0.043226083,"153733","CCDC112",NA,NA
"5043",-0.127839796,"153745","FAM71B",NA,NA
"5044",0.03022556,"153768","PRELID2",NA,NA
"5045",-0.057669625,"153769","SH3RF2",NA,NA
"5046",0.046492448,"153770","PLAC8L1",NA,NA
"5047",-0.015188633,"1538","CYLC1",-0.050304825,"CYLC1"
"5048",0.095416219,"153830","RNF145",NA,NA
"5049",-0.015216632,"1539","CYLC2",-0.007663427,"CYLC2"
"5050",-0.04208227,"153918","ZC2HC1B",NA,NA
"5051",-0.080953743,"154","ADRB2",-0.027242343,"ADRB2"
"5052",0.053688237,"1540","CYLD",0.016791535,"CYLD"
"5053",0.100556337,"154007","SNRNP48",NA,NA
"5054",0.008875401,"154043","CNKSR3",NA,NA
"5055",-0.03743665,"154075","SAMD3",NA,NA
"5056",0.016565772,"154089","LINC01312",NA,NA
"5057",-0.043806315,"154091","SLC2A12",NA,NA
"5058",-0.033025115,"154092","LINC01010",NA,NA
"5059",-0.030162907,"154141","MBOAT1",NA,NA
"5060",-0.023862032,"154150","HDGFL1",NA,NA
"5061",-0.097618957,"154197","PNLDC1",NA,NA
"5062",0.01163761,"154214","RNF217",NA,NA
"5063",0.222899915,"154215","NKAIN2",NA,NA
"5064",-0.05735906,"154288","KHDC3L",NA,NA
"5065",-0.019270762,"1543","CYP1A1",0.003398295,"CYP1A1"
"5066",-0.018495582,"154313","CFAP206",NA,NA
"5067",-0.01649775,"154386","LINC01600",NA,NA
"5068",-0.036729048,"1544","CYP1A2",0.008983748,"CYP1A2"
"5069",0.011963975,"154442","BVES-AS1",NA,NA
"5070",-0.113643256,"154467","CCDC167",NA,NA
"5071",-0.072192283,"1545","CYP1B1",0.01212808,"CYP1B1"
"5072",0.023591879,"154661","RUNDC3B",0.112964924,"RUNDC3B"
"5073",0.000150305,"154664","ABCA13",NA,NA
"5074",0.224703524,"154743","BMT2",NA,NA
"5075",0.117303487,"154790","CLEC2L",NA,NA
"5076",0.017531264,"154791","FMC1",NA,NA
"5077",-0.095494021,"154796","AMOT",-0.138932899,"AMOT"
"5078",-0.085994506,"1548","CYP2A6",-0.167466283,"CYP2A6"
"5079",0.05734178,"154807","VKORC1L1",NA,NA
"5080",-0.090549521,"154810","AMOTL1",NA,NA
"5081",-0.012925836,"154822","LINC00689",NA,NA
"5082",0.019986333,"154865","IQUB",NA,NA
"5083",-0.020476638,"154872","C7orf77",NA,NA
"5084",-0.004308268,"154881","KCTD7",-0.189884569,"KCTD7"
"5085",-0.170672565,"1549","CYP2A7",NA,NA
"5086",-0.059901473,"155","ADRB3",0.123493643,"ADRB3"
"5087",0.011519345,"155006","TMEM213",NA,NA
"5088",-0.105107915,"155038","GIMAP8",NA,NA
"5089",-0.090286034,"155051","CRYGN",NA,NA
"5090",-0.075433335,"155054","ZNF425",NA,NA
"5091",-0.040844247,"155060","LOC155060",0.049321871,"LOC155060"
"5092",0.001963603,"155061","ZNF746",NA,NA
"5093",-0.008402191,"155066","ATP6V0E2",-0.082882921,"ATP6V0E2"
"5094",-0.026854004,"1551","CYP3A7",0.022363249,"CYP3A7"
"5095",-0.057102964,"155185","AMZ1",NA,NA
"5096",-0.138640933,"1553","CYP2A13",0.047147622,"CYP2A13"
"5097",-0.055057421,"155368","METTL27",NA,NA
"5098",-0.046643644,"155382","VPS37D",NA,NA
"5099",-0.011672088,"155400","NSUN5P1",NA,NA
"5100",0.00109656,"155435","RBM33",NA,NA
"5101",-0.100871634,"155465","AGR3",NA,NA
"5102",0.02780165,"1555","CYP2B6",NA,NA
"5103",-0.005924199,"1556","CYP2B7P",NA,NA
"5104",0.016241275,"1557","CYP2C19",-0.04082253,"CYP2C19"
"5105",0.033217394,"1558","CYP2C8",0.05474315,"CYP2C8"
"5106",-0.026262734,"1559","CYP2C9",-0.114928792,"CYP2C9"
"5107",-0.04786916,"156","GRK2",NA,NA
"5108",-0.028295064,"1562","CYP2C18",0.025327722,"CYP2C18"
"5109",-0.070553142,"1564","CYP2D7",-0.088232401,"CYP2D7"
"5110",0.057971703,"157","GRK3",-0.005658741,"GRK3"
"5111",0.014800475,"1571","CYP2E1",0.007921462,"CYP2E1"
"5112",-0.016981943,"157273","LOC157273",NA,NA
"5113",-0.075211662,"157285","PRAG1",NA,NA
"5114",-0.103764397,"1573","CYP2J2",-0.140566022,"CYP2J2"
"5115",-0.108830579,"157310","PEBP4",NA,NA
"5116",-0.032431689,"157313","CDCA2",NA,NA
"5117",0.144570105,"157378","TMEM65",NA,NA
"5118",-0.040001729,"157381","LINC00964",NA,NA
"5119",-0.00380903,"157506","RDH10",NA,NA
"5120",-0.037761201,"157556","BAALC-AS2",NA,NA
"5121",0.20457674,"157567","ANKRD46",0.055098151,"ANKRD46"
"5122",0.002715514,"157570","ESCO2",NA,NA
"5123",-0.075101207,"157574","FBXO16",NA,NA
"5124",-0.118916143,"1576","CYP3A4",0.004388061,"CYP3A4"
"5125",0.03918162,"157627","LINC00599",-0.035042865,"LINC00599"
"5126",-0.004662808,"157638","LRATD2",NA,NA
"5127",-0.00832356,"157657","C8orf37",NA,NA
"5128",0.005781281,"157680","VPS13B",0.04525901,"VPS13B"
"5129",0.017617565,"157695","TDRP",NA,NA
"5130",0.012621986,"157697","ERICH1",0.08024043,"ERICH1"
"5131",-0.020546874,"1577","CYP3A5",-0.056201386,"CYP3A5"
"5132",-0.026211527,"157724","SLC7A13",NA,NA
"5133",-0.023094511,"157739","TDH",NA,NA
"5134",0.005104469,"157753","TMEM74",NA,NA
"5135",0.020590102,"157769","FAM91A1",NA,NA
"5136",0.015661991,"157773","C8orf48",NA,NA
"5137",-0.02600703,"157777","MCMDC2",NA,NA
"5138",0.109030869,"157807","CLVS1",NA,NA
"5139",-0.066715038,"157848","NKX6-3",NA,NA
"5140",0.007954216,"157855","KCNU1",NA,NA
"5141",-0.024419496,"157869","SBSPON",-0.042983686,"SBSPON"
"5142",-0.14360841,"1579","CYP4A11",0.057424093,"CYP4A11"
"5143",0.050685771,"157922","CAMSAP1",-0.022216908,"CAMSAP1"
"5144",-0.06001695,"157927","C9orf62",NA,NA
"5145",-0.016959557,"157983","DOCK8-AS1",NA,NA
"5146",0.123768085,"158","ADSL",0.078665875,"ADSL"
"5147",-0.020620135,"1580","CYP4B1",-0.01597693,"CYP4B1"
"5148",-0.105966042,"158035","LINC00032",NA,NA
"5149",0.028805358,"158038","LINGO2",NA,NA
"5150",-0.106135163,"158046","NXNL2",NA,NA
"5151",-0.06216214,"158055","C9orf163",NA,NA
"5152",-0.102882448,"158056","MAMDC4",NA,NA
"5153",-0.133152705,"158067","AK8",NA,NA
"5154",0.017650413,"1581","CYP7A1",0.024644848,"CYP7A1"
"5155",-0.012517849,"158131","OR1Q1",NA,NA
"5156",0.012742709,"158135","TTLL11",NA,NA
"5157",0.015079293,"158158","RASEF",NA,NA
"5158",-0.016414091,"1582","CYP8B1",NA,NA
"5159",0.034631357,"158219","TTC39B",NA,NA
"5160",0.058766507,"158228","FAM201A",NA,NA
"5161",0.00875711,"158234","TRMT10B",NA,NA
"5162",-0.035676123,"158248","TTC16",NA,NA
"5163",-0.01716929,"158257","LINC02603",NA,NA
"5164",-0.025375594,"158293","FAM120AOS",NA,NA
"5165",-0.022072683,"158297","SAXO1",NA,NA
"5166",-0.165779208,"1583","CYP11A1",0.065205182,"CYP11A1"
"5167",-0.146544135,"158314","LINC00475",NA,NA
"5168",-0.044238994,"158326","FREM1",NA,NA
"5169",0.018669727,"158358","KIAA2026",NA,NA
"5170",0.015772564,"158376","SPAAR",NA,NA
"5171",-0.013835324,"158381","ATP8B5P",NA,NA
"5172",0.008931266,"158399","ZNF483",NA,NA
"5173",-0.096893363,"1584","CYP11B1",0.016974569,"CYP11B1"
"5174",0.004111996,"158401","SHOC1",NA,NA
"5175",-0.020296463,"158405","KIAA1958",NA,NA
"5176",0.010208681,"158427","TSTD2",-0.016165987,"TSTD2"
"5177",-0.002738682,"158431","ZNF782",NA,NA
"5178",-0.045791725,"158434","LOC158434",NA,NA
"5179",0.177668456,"158471","PRUNE2",0.032988571,"PRUNE2"
"5180",-0.194582584,"1585","CYP11B2",0.04898019,"CYP11B2"
"5181",0.019288791,"158506","CBLL2",NA,NA
"5182",-0.008924651,"158521","FMR1NB",NA,NA
"5183",-0.047420516,"158572","USP27X-AS1",NA,NA
"5184",0.036038187,"158584","FAAH2",NA,NA
"5185",0.018135029,"158586","ZXDB",NA,NA
"5186",-0.10713127,"1586","CYP17A1",0.007885372,"CYP17A1"
"5187",0.015069638,"1587","ADAM3A",-0.021770023,"ADAM3A"
"5188",-0.037076263,"158724","FAM47A",NA,NA
"5189",0.008185608,"158747","MOSPD2",NA,NA
"5190",-0.014896249,"158763","ARHGAP36",NA,NA
"5191",-0.06545648,"158787","RIBC1",NA,NA
"5192",-0.015847862,"158798","AKAP14",NA,NA
"5193",-0.035943174,"1588","CYP19A1",0.032924709,"CYP19A1"
"5194",-0.026139237,"158800","RHOXF1",NA,NA
"5195",-0.155186057,"158801","NKAPP1",NA,NA
"5196",0.005967871,"158809","MAGEB6",NA,NA
"5197",-0.03946382,"158830","CXorf65",NA,NA
"5198",-0.046804524,"158833","AWAT1",NA,NA
"5199",-0.024982517,"158866","ZDHHC15",NA,NA
"5200",-0.02193539,"158880","USP51",NA,NA
"5201",-0.043591721,"1589","CYP21A2",NA,NA
"5202",0.018281843,"158960","CH17-340M24.3",NA,NA
"5203",0.193156489,"159","ADSS2",-0.00423644,"ADSS2"
"5204",-0.084953507,"159013","CXorf38",NA,NA
"5205",0.09080159,"159090","FAM122B",NA,NA
"5206",-0.005343358,"159091","FAM122C",NA,NA
"5207",-0.017818064,"1591","CYP24A1",0.001429062,"CYP24A1"
"5208",-0.03265711,"159162","RBMY2FP",NA,NA
"5209",-0.093083971,"159195","USP54",NA,NA
"5210",0.031748718,"1592","CYP26A1",-0.019446646,"CYP26A1"
"5211",-0.085665021,"159296","NKX2-3",NA,NA
"5212",-0.022869877,"1593","CYP27A1",-0.316884554,"CYP27A1"
"5213",-0.01137813,"159371","SLC35G1",NA,NA
"5214",0.011451884,"1594","CYP27B1",0.023922352,"CYP27B1"
"5215",0.015944857,"1595","CYP51A1",-0.107231697,"CYP51A1"
"5216",-0.138931728,"1596","ADAM3B",NA,NA
"5217",-0.055754044,"159686","CFAP58",NA,NA
"5218",-0.044036135,"159963","SLC5A12",0.023865013,"SLC5A12"
"5219",-0.021756732,"159989","DEUP1",NA,NA
"5220",0.074352155,"16","AARS1",0.064347826,"AARS1"
"5221",-0.100930784,"160","AP2A1",NA,NA
"5222",-0.037728675,"1600","DAB1",NA,NA
"5223",-0.025255018,"160065","PATE1",NA,NA
"5224",-0.112973884,"1601","DAB2",0.074654148,"DAB2"
"5225",-0.004374088,"160140","C11orf65",NA,NA
"5226",0.168870498,"1602","DACH1",0.133301985,"DACH1"
"5227",0.002078991,"160287","LDHAL6A",NA,NA
"5228",-0.028025445,"160298","C11orf42",NA,NA
"5229",-0.12125161,"1603","DAD1",0.106496247,"DAD1"
"5230",-0.134564894,"160313","KRT19P2",NA,NA
"5231",0.083753868,"160335","TMTC2",NA,NA
"5232",-0.063227676,"160364","CLEC12A",NA,NA
"5233",-0.059981047,"160365","CLECL1",NA,NA
"5234",0.100705074,"1604","CD55",0.008776517,"CD55"
"5235",0.114631665,"160418","TMTC3",NA,NA
"5236",-0.029595051,"160419","C12orf50",NA,NA
"5237",0.006754258,"160428","ALDH1L2",NA,NA
"5238",0.010895103,"160492","LMNTD1",NA,NA
"5239",-0.133014958,"1605","DAG1",-0.01984265,"DAG1"
"5240",0.054561575,"160518","DENND5B",NA,NA
"5241",-0.041810281,"1606","DGKA",0.022932464,"DGKA"
"5242",-0.205361411,"160622","GRASP",NA,NA
"5243",-0.028059019,"1607","DGKB",0.007636744,"DGKB"
"5244",-0.097092822,"160728","SLC5A8",NA,NA
"5245",0.121232304,"160760","PPTC7",NA,NA
"5246",-0.180565163,"160762","CCDC63",NA,NA
"5247",-0.041125141,"160777","CCDC60",NA,NA
"5248",0.088385666,"1608","DGKG",0.148003436,"DGKG"
"5249",-0.023785361,"160851","DGKH",NA,NA
"5250",0.119730711,"160897","GPR180",NA,NA
"5251",0.065234455,"1609","DGKQ",0.068556323,"DGKQ"
"5252",0.065360172,"161","AP2A2",0.027042471,"AP2A2"
"5253",-0.095194932,"1610","DAO",-0.041043689,"DAO"
"5254",0.012138182,"161003","STOML3",NA,NA
"5255",-0.029838112,"1611","DAP",0.026275638,"DAP"
"5256",0.042735595,"161142","FAM71D",NA,NA
"5257",-0.057617852,"161145","TMEM229B",NA,NA
"5258",0.124279227,"161176","SYNE3",NA,NA
"5259",-0.161649369,"161198","CLEC14A",NA,NA
"5260",0.103928354,"1612","DAPK1",0.230331973,"DAPK1"
"5261",0.0030957,"161247","FITM1",NA,NA
"5262",0.025154018,"161253","REM2",NA,NA
"5263",-0.267866795,"161291","TMEM30B",0.025951346,"TMEM30B"
"5264",-0.059840962,"1613","DAPK3",0.054778361,"DAPK3"
"5265",0.044315022,"161357","MDGA2",NA,NA
"5266",-0.050403881,"161394","SAMD15",NA,NA
"5267",-0.025885463,"161406","RPL7AP10",NA,NA
"5268",-0.068778872,"161424","NOP9",NA,NA
"5269",0.037440807,"161436","EML5",NA,NA
"5270",-0.036092098,"1615","DARS1",-0.008923329,"DARS1"
"5271",-0.037122753,"161502","CFAP161",NA,NA
"5272",-0.080901525,"161514","TBC1D21",NA,NA
"5273",0.033353446,"161582","DNAAF4",NA,NA
"5274",-0.0268711,"1616","DAXX",0.042047868,"DAXX"
"5275",-0.022558031,"161635","CSNK1A1P1",NA,NA
"5276",0.053932023,"161725","OTUD7A",NA,NA
"5277",-0.021686705,"161742","SPRED1",NA,NA
"5278",0.013818526,"161753","ODF3L1",NA,NA
"5279",-0.056010939,"161779","PGBD4",NA,NA
"5280",0.003025735,"1618","DAZL",0.028877755,"DAZL"
"5281",-0.01420971,"161823","ADAL",NA,NA
"5282",-0.006571907,"161829","EXD1",NA,NA
"5283",-0.001795263,"161835","FSIP1",NA,NA
"5284",-0.132333784,"161882","ZFPM1",NA,NA
"5285",-0.166621695,"161931","ADAD2",NA,NA
"5286",-0.051261885,"162","AP1B1",-0.007102177,"AP1B1"
"5287",-0.018454635,"1620","BRINP1",0.039315935,"BRINP1"
"5288",-0.005462096,"162073","ITPRIPL2",NA,NA
"5289",-0.073951125,"162083","C16orf82",NA,NA
"5290",-0.00566196,"1621","DBH",-0.033443232,"DBH"
"5291",-0.144125576,"1622","DBI",-0.008991718,"DBI"
"5292",0.12573097,"162239","ZFP1",NA,NA
"5293",-0.03445037,"162282","ANKFN1",NA,NA
"5294",-0.079087592,"162333","MARCHF10",NA,NA
"5295",-0.021314862,"162387","MFSD6L",NA,NA
"5296",-0.021865696,"162394","SLFN5",NA,NA
"5297",-0.125428818,"162417","NAGS",NA,NA
"5298",0.017981205,"162427","RETREG3",-0.007795087,"RETREG3"
"5299",-0.07750534,"162461","TMEM92",NA,NA
"5300",-0.036068359,"162466","PHOSPHO1",NA,NA
"5301",0.099509687,"162494","RHBDL3",NA,NA
"5302",-0.084129114,"162514","TRPV3",NA,NA
"5303",-0.028536926,"162515","SLC16A11",NA,NA
"5304",-0.005840491,"162517","FBXO39",NA,NA
"5305",-0.121573456,"162540","SPPL2C",NA,NA
"5306",0.104066383,"162655","ZNF519",NA,NA
"5307",0.007000807,"162681","C18orf54",NA,NA
"5308",-0.007506447,"1627","DBN1",0.013359327,"DBN1"
"5309",0.0332574,"1628","DBP",-0.01938679,"DBP"
"5310",-0.027206615,"1629","DBT",-0.019100915,"DBT"
"5311",-0.059897949,"162962","ZNF836",NA,NA
"5312",-0.013729452,"162963","ZNF610",NA,NA
"5313",-0.051309423,"162966","ZNF600",NA,NA
"5314",-0.0247065,"162967","ZNF320",NA,NA
"5315",0.025299707,"162968","ZNF497",NA,NA
"5316",0.06300879,"162972","ZNF550",NA,NA
"5317",-0.103445238,"162979","ZNF296",NA,NA
"5318",0.095897151,"162989","DEDD2",NA,NA
"5319",-0.057967587,"162993","ZNF846",NA,NA
"5320",-0.011801399,"162998","OR7D2",NA,NA
"5321",-0.008832706,"163","AP2B1",0.039935594,"AP2B1"
"5322",0.009121414,"1630","DCC",0.036152904,"DCC"
"5323",-0.048993563,"163033","ZNF579",NA,NA
"5324",-0.025357323,"163049","ZNF791",NA,NA
"5325",0.035368554,"163050","ZNF564",NA,NA
"5326",0.03131139,"163051","ZNF709",NA,NA
"5327",-0.055791117,"163071","ZNF114",NA,NA
"5328",0.08019556,"163081","ZNF567",NA,NA
"5329",-0.003785131,"163087","ZNF383",NA,NA
"5330",0.010508573,"163115","ZNF781",NA,NA
"5331",0.224935235,"163126","EID2",NA,NA
"5332",0.000109803,"163131","ZNF780B",NA,NA
"5333",-0.075296681,"163154","PRR22",NA,NA
"5334",-0.066318214,"163175","LGI4",NA,NA
"5335",-0.026955193,"163183","SYNE4",NA,NA
"5336",-0.081915655,"1632","ECI1",-0.041760595,"ECI1"
"5337",0.030878032,"163227","ZNF100",NA,NA
"5338",0.035956949,"163255","ZNF540",NA,NA
"5339",-0.04201407,"163259","DENND2C",NA,NA
"5340",0.149347672,"1633","DCK",0.172210368,"DCK"
"5341",-0.009187668,"163351","GBP6",NA,NA
"5342",-0.266531499,"1634","DCN",NA,NA
"5343",0.144823832,"163404","PLPPR5",NA,NA
"5344",-0.067394103,"163479","FNDC7",NA,NA
"5345",0.02110754,"163486","DENND1B",NA,NA
"5346",0.083558324,"1635","DCTD",0.098070905,"DCTD"
"5347",-0.064055068,"163589","TDRD5",NA,NA
"5348",0.013230843,"163590","TOR1AIP2",NA,NA
"5349",-0.062800735,"1636","ACE",-0.045180829,"ACE"
"5350",-0.078559388,"163688","CALML6",NA,NA
"5351",-0.023104416,"163702","IFNLR1",NA,NA
"5352",-0.087381165,"163732","CITED4",NA,NA
"5353",-0.032917046,"163747","LEXM",NA,NA
"5354",-0.032758243,"163778","SPRR4",NA,NA
"5355",-0.094276344,"163782","KANK4",NA,NA
"5356",0.024821712,"163786","SASS6",NA,NA
"5357",0.016485625,"1638","DCT",0.043275333,"DCT"
"5358",0.021117513,"163859","SDE2",NA,NA
"5359",0.128184223,"163882","CNST",NA,NA
"5360",0.13355546,"1639","DCTN1",-0.345606079,"DCTN1"
"5361",-0.003976597,"163933","FAM43B",NA,NA
"5362",0.05443539,"164","AP1G1",0.067560966,"AP1G1"
"5363",0.015806774,"164045","HFM1",NA,NA
"5364",-0.17120238,"164091","PAQR7",NA,NA
"5365",0.084023188,"1641","DCX",0.070705662,"DCX"
"5366",-0.080158764,"164127","CCDC185",NA,NA
"5367",0.0302858,"1642","DDB1",-0.058978248,"DDB1"
"5368",0.001715662,"164237","WFDC13",NA,NA
"5369",-0.093590796,"164284","APCDD1L",NA,NA
"5370",-0.019927387,"1643","DDB2",0.033521123,"DDB2"
"5371",-0.042735253,"164312","LRRN4",NA,NA
"5372",-0.05735385,"164380","CST13P",NA,NA
"5373",-0.045105656,"164395","TTLL9",NA,NA
"5374",-0.063461341,"1644","DDC",-0.021160283,"DDC"
"5375",-0.132539324,"1645","AKR1C1",NA,NA
"5376",-0.141168007,"164592","CCDC116",NA,NA
"5377",-0.144240505,"1646","AKR1C2",NA,NA
"5378",-0.020674027,"164633","CABP7",NA,NA
"5379",-0.049051333,"164656","TMPRSS6",0.062605464,"TMPRSS6"
"5380",-0.011108519,"164684","WBP2NL",NA,NA
"5381",0.014500308,"1647","GADD45A",0.104532157,"GADD45A"
"5382",0.006680365,"164781","DAW1",NA,NA
"5383",0.108185592,"164832","LONRF2",NA,NA
"5384",0.001884618,"1649","DDIT3",-0.001184153,"DDIT3"
"5385",0.043443939,"165","AEBP1",-0.082371151,"AEBP1"
"5386",0.004133066,"1650","DDOST",0.006482241,"DDOST"
"5387",0.025161661,"165055","CCDC138",NA,NA
"5388",-0.034827556,"165082","ADGRF3",NA,NA
"5389",-0.091964574,"165100","TEX44",NA,NA
"5390",-0.028004434,"165140","OXER1",NA,NA
"5391",-0.028906562,"165186","TOGARAM2",NA,NA
"5392",0.069528443,"1652","DDT",0.106681587,"DDT"
"5393",-0.063878209,"165215","FAM171B",NA,NA
"5394",0.178789438,"1653","DDX1",0.093040288,"DDX1"
"5395",0.0105094,"165324","UBXN2A",NA,NA
"5396",-0.017820751,"1654","DDX3X",-0.032784274,"DDX3X"
"5397",0.035982127,"1655","DDX5",0.038866561,"DDX5"
"5398",-0.00487897,"165530","CLEC4F",NA,NA
"5399",-0.072594161,"165545","DQX1",NA,NA
"5400",-0.044103569,"1656","DDX6",-0.082574357,"DDX6"
"5401",-0.06164758,"165631","PARP15",NA,NA
"5402",0.015861435,"165679","SPTSSB",NA,NA
"5403",0.179781812,"1657","DMXL1",0.065134661,"DMXL1"
"5404",-0.135201912,"165721","DNAJB8",NA,NA
"5405",0.026841212,"165829","GPR156",NA,NA
"5406",-0.012998142,"1659","DHX8",0.057856514,"DHX8"
"5407",-0.081945075,"165904","XIRP1",0.125786798,"XIRP1"
"5408",0.053345999,"165918","RNF168",NA,NA
"5409",-0.033426308,"166","TLE5",-0.068964922,"TLE5"
"5410",0.093855063,"1660","DHX9",0.095333796,"DHX9"
"5411",-0.127546651,"166012","CHST13",NA,NA
"5412",0.058911079,"1661","DHX9P1",NA,NA
"5413",0.075547329,"1662","DDX10",0.048568662,"DDX10"
"5414",-0.12599359,"1663","DDX11",NA,NA
"5415",0.261419791,"166336","PRICKLE2",NA,NA
"5416",0.120948323,"166348","KBTBD12",NA,NA
"5417",-0.017481979,"166378","SPATA5",NA,NA
"5418",0.150160766,"166379","BBS12",NA,NA
"5419",0.111259835,"1665","DHX15",0.009876676,"DHX15"
"5420",-0.139563713,"1666","DECR1",-0.05937784,"DECR1"
"5421",-0.010030385,"166614","DCLK2",NA,NA
"5422",-0.056824518,"166647","ADGRA3",-0.069127535,"ADGRA3"
"5423",-0.003882037,"166752","FREM3",NA,NA
"5424",-0.026822714,"166785","MMAA",NA,NA
"5425",-0.036712752,"166793","ZBTB49",NA,NA
"5426",0.024840913,"166815","TIGD2",NA,NA
"5427",-0.013912088,"166824","RASSF6",NA,NA
"5428",-0.01588925,"166863","RBM46",NA,NA
"5429",0.040590628,"1669","DEFA4",0.021799449,"DEFA4"
"5430",-0.032144742,"166929","SGMS2",NA,NA
"5431",0.060373834,"166968","MIER3",NA,NA
"5432",-0.02161896,"166979","CDC20B",NA,NA
"5433",0.00949788,"167","CRISP1",-0.045518225,"CRISP1"
"5434",-0.076383783,"1670","DEFA5",-0.049344211,"DEFA5"
"5435",0.027493325,"1671","DEFA6",0.060324374,"DEFA6"
"5436",0.047722418,"167153","TENT2",NA,NA
"5437",-0.138627288,"1672","DEFB1",0.035604521,"DEFB1"
"5438",0.153902865,"167227","DCP2",0.091895171,"DCP2"
