"","Maycox_SchizEffectSize","EntrezGeneID","GeneSymbol","Maycox_SchizSamplingVariance","GeneSymbol"
"19174",-0.000739544,"90293","KLHL13",0.00258668854666697,"KLHL13"
"19175",-0.054308595,"9031","BAZ1B",0.00179983836502223,"BAZ1B"
"19176",-0.144960762,"90313","TP53I13",0.00263455767210288,"TP53I13"
"19177",-0.042502308,"90317","ZNF616",0.000776664503442997,"ZNF616"
"19178",-0.016449172,"9032","TM4SF5",0.00151712723680821,"TM4SF5"
"19179",0.041617301,"90321","ZNF766",0.00327286034726842,"ZNF766"
"19180",-0.057339509,"90324","CCDC97",0.00102000351587532,"CCDC97"
"19181",-0.012462716,"90326","THAP3",0.00324476186030453,"THAP3"
"19182",-0.015286868,"9033","PKD2L1",0.00432564714346826,"PKD2L1"
"19183",-0.082817594,"90332","EXOC3L2",0.00379836155188423,"EXOC3L2"
"19184",0.113881426,"90333","ZNF468",0.00687656007970822,"ZNF468"
"19185",-0.052140035,"90338","ZNF160",0.00106910052453838,"ZNF160"
"19186",-0.063951269,"9034","CCRL2",0.00301397212117384,"CCRL2"
"19187",-0.036661125,"90342","FER1L5",0.0022259829971946,"FER1L5"
"19188",0.080478289,"90355","C5orf30",0.00368240196076387,"C5orf30"
"19189",0.094207158,"90362","FAM110B",0.00255988137687426,"FAM110B"
"19190",-0.103039249,"9037","SEMA5A",0.00360135175159202,"SEMA5A"
"19191",-0.011496557,"90378","SAMD1",0.00181918219079147,"SAMD1"
"19192",-0.071807826,"90379","DCAF15",0.00182530299218633,"DCAF15"
"19193",-0.07424587,"9038","TAAR5",0.00201945080884884,"TAAR5"
"19194",-0.093513504,"90381","TICRR",0.00147572920673088,"TICRR"
"19195",0.06810803,"9039","UBA3",0.00313074679384821,"UBA3"
"19196",0.03982151,"90390","MED30",0.00326430023540129,"MED30"
"19197",-0.005495363,"904","CCNT1",0.00147458609673117,"CCNT1"
"19198",-0.034183046,"9040","UBE2M",0.00462763585879938,"UBE2M"
"19199",-0.041000661,"90407","TMEM41A",0.00104128629806123,"TMEM41A"
"19200",-0.074991621,"90410","IFT20",0.00269121002958753,"IFT20"
"19201",-0.0044923,"90411","MCFD2",0.00383799962200504,"MCFD2"
"19202",0.014960738,"90416","CCDC32",0.0010300984851806,"CCDC32"
"19203",0.070596937,"90417","KNSTRN",0.00687189787890207,"KNSTRN"
"19204",-0.040186708,"90423","ATP6V1E2",0.000860717810309573,"ATP6V1E2"
"19205",-0.133836644,"90427","BMF",0.00334650097889505,"BMF"
"19206",0.043995219,"9043","SPAG9",0.00460269995762301,"SPAG9"
"19207",0.016160442,"9044","BTAF1",0.00561519448898573,"BTAF1"
"19208",0.072439656,"90441","ZNF622",0.00256372559699741,"ZNF622"
"19209",0.131480371,"9045","RPL14",0.00325577004850392,"RPL14"
"19210",0.033511183,"90459","ERI1",0.000663596150862231,"ERI1"
"19211",-0.07811303,"9046","DOK2",0.00258722667399785,"DOK2"
"19212",0.006261995,"9047","SH2D2A",0.0027666028729023,"SH2D2A"
"19213",-0.060040469,"9048","ARTN",0.00294527157848146,"ARTN"
"19214",0.127172482,"90480","GADD45GIP1",0.00470538108345637,"GADD45GIP1"
"19215",0.020222705,"90485","ZNF835",0.00396543979229541,"ZNF835"
"19216",0.133288991,"90488","TMEM263",0.00926837879353067,"TMEM263"
"19217",-0.008457207,"9049","AIP",0.00160883610147521,"AIP"
"19218",0.073353838,"90499","FAM95A",0.00724662565384842,"FAM95A"
"19219",0.064244755,"905","CCNT2",0.00181564431178818,"CCNT2"
"19220",0.013806756,"9050","PSTPIP2",0.00141197829861318,"PSTPIP2"
"19221",-0.102719356,"90506","LRRC46",0.00172099823921262,"LRRC46"
"19222",-0.027221388,"90507","SCRN2",0.00133799553447685,"SCRN2"
"19223",-0.085528449,"9051","PSTPIP1",0.00240172339719765,"PSTPIP1"
"19224",-0.03738523,"9052","GPRC5A",0.00247432670536143,"GPRC5A"
"19225",-0.027949452,"90522","YIF1B",0.00240405855832334,"YIF1B"
"19226",0.07191724,"90523","MLIP",0.00993743554602171,"MLIP"
"19227",-0.110362892,"90525","SHF",0.00157475674589956,"SHF"
"19228",-0.029607955,"90527","DUOXA1",0.00171395532897679,"DUOXA1"
"19229",-0.025771231,"90529","STPG1",0.00293862851560282,"STPG1"
"19230",0.106152168,"9053","MAP7",0.00938244854058355,"MAP7"
"19231",0.004370839,"9054","NFS1",0.00243183406141993,"NFS1"
"19232",0.183505756,"9055","PRC1",0.0107035716667779,"PRC1"
"19233",0.016782582,"90550","MCU",0.00134818650217444,"MCU"
"19234",0.034272013,"9056","SLC7A7",0.00276714906385092,"SLC7A7"
"19235",0.023866109,"9057","SLC7A6",0.000829473790989826,"SLC7A6"
"19236",-0.033051636,"9058","SLC13A2",0.00099241450442231,"SLC13A2"
"19237",-0.01237114,"90580","TIMM29",0.0017736583908432,"TIMM29"
"19238",-0.117154101,"90586","AOC4P",0.00271556247672366,"AOC4P"
"19239",-0.079755271,"90589","ZNF625",0.00114099287208203,"ZNF625"
"19240",0.028912893,"90592","ZNF700",0.00372142687738462,"ZNF700"
"19241",0.012143639,"90594","ZNF439",0.00145647335060233,"ZNF439"
"19242",-0.057747674,"9060","PAPSS2",0.00705146438854133,"PAPSS2"
"19243",0.145903243,"9061","PAPSS1",0.00181960816594066,"PAPSS1"
"19244",0.088131856,"90624","LYRM7",0.00275296732604634,"LYRM7"
"19245",-0.03340255,"90625","ERVH48-1",0.00160952826689983,"ERVH48-1"
"19246",0.056946939,"90627","STARD13",0.00340944857883363,"STARD13"
"19247",0.02768805,"9063","PIAS2",0.000590626578316839,"PIAS2"
"19248",-0.088663458,"90632","LINC00473",0.00232907173875732,"LINC00473"
"19249",0.003449822,"90634","N4BP2L1",0.00165173420790644,"N4BP2L1"
"19250",0.146443552,"90637","ZFAND2A",0.00398659630097171,"ZFAND2A"
"19251",0.066632566,"90639","COX19",0.000904470391661996,"COX19"
"19252",-0.084686714,"9064","MAP3K6",0.00132756756273387,"MAP3K6"
"19253",0.007163849,"90649","ZNF486",0.00321598622245316,"ZNF486"
"19254",-0.038065556,"9066","SYT7",0.00178844022309512,"SYT7"
"19255",-0.058017151,"90665","TBL1Y",0.00275891651338664,"TBL1Y"
"19256",-0.09787257,"90668","CARMIL3",0.0107348577139401,"CARMIL3"
"19257",0.021906491,"90673","PPP1R3E",0.00167542341147732,"PPP1R3E"
"19258",-0.010168157,"90678","LRSAM1",0.00420175854561786,"LRSAM1"
"19259",-0.020021689,"9068","ANGPTL1",0.0016362515174112,"ANGPTL1"
"19260",0.027739673,"9069","CLDN12",0.00506191819223312,"CLDN12"
"19261",0.059331072,"90693","CCDC126",0.00348625400506801,"CCDC126"
"19262",0.052526771,"9070","ASH2L",0.00186748152304101,"ASH2L"
"19263",0.073457823,"90701","SEC11C",0.00473315573487618,"SEC11C"
"19264",-0.184992508,"9071","CLDN10",0.0201113700701997,"CLDN10"
"19265",-0.016976358,"9073","CLDN8",0.00174420509897018,"CLDN8"
"19266",-0.023676178,"90736","FAM104B",0.00186255462230445,"FAM104B"
"19267",-0.148337685,"90737","PAGE5",0.0119495845818679,"PAGE5"
"19268",-0.096661494,"9074","CLDN6",0.00116063202761531,"CLDN6"
"19269",-0.015272843,"9075","CLDN2",0.00237909835813369,"CLDN2"
"19270",-0.019843574,"9076","CLDN1",0.000959421153073944,"CLDN1"
"19271",-0.046386942,"90768","TENM3-AS1",0.00117375123114767,"TENM3-AS1"
"19272",0.109750289,"9077","DIRAS3",0.00696084927456675,"DIRAS3"
"19273",-0.004894349,"90780","PYGO2",0.00162528485800164,"PYGO2"
"19274",0.164568595,"9079","LDB2",0.00508705101870773,"LDB2"
"19275",0.048779056,"90799","CEP95",0.00334993381271365,"CEP95"
"19276",0.211706174,"908","CCT6A",0.00603195248498952,"CCT6A"
"19277",-0.074673761,"9080","CLDN9",0.00198539209466288,"CLDN9"
"19278",0.062931432,"90806","ANGEL2",0.00214563122056409,"ANGEL2"
"19279",0.134326891,"90809","PIP4P1",0.00255419817411438,"PIP4P1"
"19280",0.056553116,"90826","PRMT9",0.0025424227034873,"PRMT9"
"19281",-0.041661369,"90827","ZNF479",0.0136795593670302,"ZNF479"
"19282",-0.073187004,"90835","CCDC189",0.00531054556114284,"CCDC189"
"19283",0.264922531,"90843","TCEAL8",0.00996400855824509,"TCEAL8"
"19284",-0.119188278,"90850","ZNF598",0.00256590106202137,"ZNF598"
"19285",-0.027764167,"90853","SPOCD1",0.00410771827051944,"SPOCD1"
"19286",0.512699088,"9086","EIF1AY",0.0768746725029608,"EIF1AY"
"19287",0.008041376,"90861","JPT2",0.00310946697252056,"JPT2"
"19288",-0.022675954,"90864","SPSB3",0.0010331687682152,"SPSB3"
"19289",0.080834125,"90865","IL33",0.0152570522427696,"IL33"
"19290",-0.004820188,"9087","TMSB4Y",0.00279609658095731,"TMSB4Y"
"19291",0.029395104,"90871","DMAC1",0.00338616948600967,"DMAC1"
"19292",-0.047742473,"90874","ZNF697",0.00151881500349223,"ZNF697"
"19293",-0.066342701,"9088","PKMYT1",0.00127302640318022,"PKMYT1"
"19294",0.035018629,"909","CD1A",0.00557975213610703,"CD1A"
"19295",-0.142071544,"9091","PIGQ",0.0029559487261605,"PIGQ"
"19296",-0.06067148,"9092","SART1",0.00280101714421426,"SART1"
"19297",0.071992726,"9093","DNAJA3",0.00210204724981846,"DNAJA3"
"19298",0.009397218,"90933","TRIM41",0.00248692596297402,"TRIM41"
"19299",0.005948275,"9094","UNC119",0.0015928710246912,"UNC119"
"19300",-0.030608661,"9095","TBX19",0.00171338310055548,"TBX19"
"19301",-0.117630275,"90952","ESAM",0.0042188676670244,"ESAM"
"19302",0.032844892,"90956","ADCK2",0.00105494405071717,"ADCK2"
"19303",-0.012261379,"90957","DHX57",0.00168322064034905,"DHX57"
"19304",-0.031327871,"9096","TBX18",0.000475099253521529,"TBX18"
"19305",0.063907164,"9097","USP14",0.00270117441127713,"USP14"
"19306",0.001101036,"9098","USP6",0.00171294857966497,"USP6"
"19307",-0.019777244,"90987","ZNF251",0.0033736237736445,"ZNF251"
"19308",-0.056677835,"9099","USP2",0.00170762810467498,"USP2"
"19309",-0.007700111,"90990","KIFC2",0.00324955057120145,"KIFC2"
"19310",-0.111723018,"90993","CREB3L1",0.00255639910352319,"CREB3L1"
"19311",0.030382725,"91","ACVR1B",0.00221435394511378,"ACVR1B"
"19312",-0.065825917,"910","CD1B",0.00451231283545456,"CD1B"
"19313",-0.030745957,"9100","USP10",0.0023934533318915,"USP10"
"19314",-0.001673627,"9101","USP8",0.00280872666459451,"USP8"
"19315",-0.076085518,"91010","FMNL3",0.00134037494815892,"FMNL3"
"19316",0.029538303,"91012","CERS5",0.00192217164086582,"CERS5"
"19317",-0.081051217,"91039","DPP9",0.00184615066110827,"DPP9"
"19318",-0.118996198,"9104","RGN",0.00453854018721287,"RGN"
"19319",0.049238959,"91050","CCDC149",0.000981189969928674,"CCDC149"
"19320",0.032420474,"91056","AP5B1",0.00503616286688028,"AP5B1"
"19321",0.005644853,"91057","CCDC34",0.00198796633973868,"CCDC34"
"19322",0.101834615,"9107","MTMR6",0.00301252927075195,"MTMR6"
"19323",-0.037589861,"91074","ANKRD30A",0.00152784925429318,"ANKRD30A"
"19324",0.164547206,"9108","MTMR7",0.00711942726951961,"MTMR7"
"19325",-0.087501402,"911","CD1C",0.00222925911704333,"CD1C"
"19326",0.21375453,"9110","MTMR4",0.00396117314405312,"MTMR4"
"19327",-0.017118219,"91107","TRIM47",0.0171936816797256,"TRIM47"
"19328",-0.041217529,"9111","NMI",0.0128090104828074,"NMI"
"19329",-0.049281182,"9112","MTA1",0.00278656784855485,"MTA1"
"19330",0.011171937,"91120","ZNF682",0.00223525002327825,"ZNF682"
"19331",-0.003930041,"9113","LATS1",0.000448453659976214,"LATS1"
"19332",0.044698307,"91133","L3MBTL4",0.00172899346024413,"L3MBTL4"
"19333",0.219153937,"91137","SLC25A46",0.00644438645919441,"SLC25A46"
"19334",0.128248405,"9114","ATP6V0D1",0.00625870958790254,"ATP6V0D1"
"19335",0.014231308,"91147","TMEM67",0.000465588718327029,"TMEM67"
"19336",0.019294792,"91149","RAPGEF4-AS1",0.00232094770239363,"RAPGEF4-AS1"
"19337",0.036533588,"91151","TIGD7",0.00204188075819393,"TIGD7"
"19338",-0.079700069,"91156","IGFN1",0.00553836157769086,"IGFN1"
"19339",0.02035033,"9117","SEC22C",0.000938292191769498,"SEC22C"
"19340",-0.096498256,"91179","SCARF2",0.00236474458839724,"SCARF2"
"19341",0.203403421,"9118","INA",0.00513797931391413,"INA"
"19342",-0.043233858,"91181","NUP210L",0.00238793635703148,"NUP210L"
"19343",-0.019077322,"9119","KRT75",0.00332188778566188,"KRT75"
"19344",-0.019955194,"912","CD1D",0.00274339769710531,"CD1D"
"19345",-0.1499437,"9120","SLC16A6",0.0148786811654991,"SLC16A6"
"19346",-0.0913022,"9121","SLC16A5",0.00157983399388633,"SLC16A5"
"19347",0.009271096,"9122","SLC16A4",0.00236185708186924,"SLC16A4"
"19348",0.072162526,"9123","SLC16A3",0.00882735134508675,"SLC16A3"
"19349",-0.035580752,"9124","PDLIM1",0.0132250226286441,"PDLIM1"
"19350",-0.017953511,"9125","CNOT9",0.00106021352394203,"CNOT9"
"19351",-0.06549697,"91252","SLC39A13",0.00225871452449608,"SLC39A13"
"19352",0.071728612,"9126","SMC3",0.0103650882366779,"SMC3"
"19353",-0.061346201,"9127","P2RX6",0.00304925571872345,"P2RX6"
"19354",-0.033226276,"91272","BOD1",0.00339612522090488,"BOD1"
"19355",0.017410025,"9128","PRPF4",0.0011524167390764,"PRPF4"
"19356",0.019684047,"91283","MSANTD3",0.0032072365158614,"MSANTD3"
"19357",-0.05956336,"91289","LMF2",0.00104733558096141,"LMF2"
"19358",-0.019734883,"9129","PRPF3",0.00814372029209518,"PRPF3"
"19359",0.193174792,"91298","C12orf29",0.00504341867396643,"C12orf29"
"19360",-0.062529197,"913","CD1E",0.000994726775661907,"CD1E"
"19361",0.053350451,"9130","FAM50A",0.00365386976865934,"FAM50A"
"19362",-0.040489805,"91300","R3HDM4",0.00135663118102188,"R3HDM4"
"19363",-0.151087205,"91304","TMEM259",0.024688747746137,"TMEM259"
"19364",-0.058499723,"9131","AIFM1",0.00166482532029159,"AIFM1"
"19365",-0.00536326,"91316","GUSBP11",0.00667725484404142,"GUSBP11"
"19366",-0.083131716,"91319","DERL3",0.00215697445292707,"DERL3"
"19367",0.002552062,"9132","KCNQ4",0.00227239139210148,"KCNQ4"
"19368",-0.022330022,"9133","CCNB2",0.00239121820404534,"CCNB2"
"19369",0.026660615,"9134","CCNE2",0.012162772185352,"CCNE2"
"19370",0.041880631,"9135","RABEP1",0.00198518052862598,"RABEP1"
"19371",-0.00550638,"91351","DDX60L",0.00194593749389351,"DDX60L"
"19372",-0.088784313,"91353","IGLL3P",0.0149274872005512,"IGLL3P"
"19373",-0.04227464,"91355","LRP5L",0.00149796114272795,"LRP5L"
"19374",-0.055934799,"9136","RRP9",0.00203314021691906,"RRP9"
"19375",-0.017978894,"91368","CDKN2AIPNL",0.0019383741224348,"CDKN2AIPNL"
"19376",0.013933041,"91369","ANKRD40",0.00266257474034922,"ANKRD40"
"19377",0.009581578,"91370","LOC91370",0.00178046003238433,"LOC91370"
"19378",-0.009753063,"91373","UAP1L1",0.0066796956729513,"UAP1L1"
"19379",-0.064623353,"9138","ARHGEF1",0.00237287574925537,"ARHGEF1"
"19380",-0.001548597,"9139","CBFA2T2",0.00107174829480071,"CBFA2T2"
"19381",-0.08884199,"91392","ZNF502",0.0018677557533319,"ZNF502"
"19382",-0.007830021,"914","CD2",0.00779275305798142,"CD2"
"19383",0.070643816,"9140","ATG12",0.00194540137148712,"ATG12"
"19384",0.131689223,"91404","SESTD1",0.00333611385985289,"SESTD1"
"19385",0.065292841,"91408","BTF3L4",0.00170354729629552,"BTF3L4"
"19386",0.039100614,"9141","PDCD5",0.0063377976140652,"PDCD5"
"19387",0.042121678,"91419","ATP23",0.00480074788608761,"ATP23"
"19388",0.1781961,"9143","SYNGR3",0.00773132484453114,"SYNGR3"
"19389",-0.086599815,"91433","RCCD1",0.0029469346446574,"RCCD1"
"19390",-0.012320892,"9144","SYNGR2",0.0110665072606884,"SYNGR2"
"19391",-0.117869604,"91442","FAAP24",0.00703714351573704,"FAAP24"
"19392",-0.0681416,"9145","SYNGR1",0.00108990675260037,"SYNGR1"
"19393",-0.078023057,"91450","LOC91450",0.0036133280847476,"LOC91450"
"19394",0.001896332,"91452","ACBD5",0.00238826923227065,"ACBD5"
"19395",-0.035300875,"9146","HGS",0.00194332579345714,"HGS"
"19396",-0.047831065,"91461","PKDCC",0.00298825605376244,"PKDCC"
"19397",-0.099362002,"91464","ISX",0.00394228323488091,"ISX"
"19398",0.054780543,"9147","NEMF",0.00320578378021499,"NEMF"
"19399",0.043619084,"9148","NEURL1",0.00527270090995035,"NEURL1"
"19400",-0.113725729,"9149","DYRK1B",0.0055277746843305,"DYRK1B"
"19401",-0.111114761,"915","CD3D",0.00262683129429169,"CD3D"
"19402",-0.134080444,"9150","CTDP1",0.00241245568187059,"CTDP1"
"19403",-0.095627071,"9152","SLC6A5",0.00142219168889797,"SLC6A5"
"19404",-0.08742056,"91522","COL23A1",0.00286951935796584,"COL23A1"
"19405",-0.039664077,"91523","PCED1B",0.00217649163613608,"PCED1B"
"19406",-0.007884369,"91526","ANKRD44",0.0011630916509037,"ANKRD44"
"19407",-0.009334373,"9153","SLC28A2",0.00180944115302001,"SLC28A2"
"19408",-0.083258027,"9154","SLC28A1",0.00184033587124418,"SLC28A1"
"19409",0.027923837,"91543","RSAD2",0.00643964082632053,"RSAD2"
"19410",-0.012282964,"91544","UBXN11",0.00170980986741333,"UBXN11"
"19411",-0.117725895,"9156","EXO1",0.00374547739650196,"EXO1"
"19412",0.006457828,"91574","C12orf65",0.00102302995470009,"C12orf65"
"19413",0.10453259,"9158","FIBP",0.00443579317684427,"FIBP"
"19414",0.005063252,"91582","RPS19BP1",0.00124124678932381,"RPS19BP1"
"19415",-0.017186865,"91584","PLXNA4",0.00216459778106217,"PLXNA4"
"19416",-0.072859118,"9159","PCSK7",0.00137778735531991,"PCSK7"
"19417",-0.093303,"916","CD3E",0.00359060914601758,"CD3E"
"19418",0.019843498,"91603","ZNF830",0.00193007023321689,"ZNF830"
"19419",-0.015044574,"91607","SLFN11",0.00263849298443889,"SLFN11"
"19420",0.03469372,"91608","RASL10B",0.00295145537983941,"RASL10B"
"19421",0.090012638,"91612","CHURC1",0.0195530032811255,"CHURC1"
"19422",0.05593764,"91614","DEPDC7",0.00814609138282097,"DEPDC7"
"19423",0.065428952,"9162","DGKI",0.0117157361959402,"DGKI"
"19424",-0.026403336,"91624","NEXN",0.00429763500142557,"NEXN"
"19425",-0.016750443,"91646","TDRD12",0.00146090623177286,"TDRD12"
"19426",-0.021983966,"91647","ATPAF2",0.000940884904805508,"ATPAF2"
"19427",-0.076857919,"91653","BOC",0.00185089895450949,"BOC"
"19428",0.088555415,"9166","EBAG9",0.00296640435010855,"EBAG9"
"19429",0.000396688,"91661","ZNF765",0.00165539152406722,"ZNF765"
"19430",-0.00868152,"91662","NLRP12",0.00112582794603166,"NLRP12"
"19431",0.130663724,"91663","MYADM",0.00221084674620535,"MYADM"
"19432",0.044322148,"9167","COX7A2L",0.00234766526264725,"COX7A2L"
"19433",0.119967891,"9168","TMSB10",0.00334168963735569,"TMSB10"
"19434",-0.180194722,"91683","SYT12",0.00765108614704894,"SYT12"
"19435",-0.007084069,"91687","CENPL",0.000858019734648202,"CENPL"
"19436",-0.003079542,"91689","SMDT1",0.00120382338176728,"SMDT1"
"19437",2.8e-05,"9169","SCAF11",0.00142776951892094,"SCAF11"
"19438",0.024859422,"91694","LONRF1",0.0035226062451081,"LONRF1"
"19439",-0.046183992,"917","CD3G",0.0036901036211894,"CD3G"
"19440",-0.002862423,"9170","LPAR2",0.0022600863558261,"LPAR2"
"19441",-0.058070449,"91703","ACY3",0.00224384981201921,"ACY3"
"19442",0.110955701,"9172","MYOM2",0.00909373730414322,"MYOM2"
"19443",-0.10950193,"9173","IL1RL1",0.00871271767104468,"IL1RL1"
"19444",-0.121076386,"91734","IDI2",0.00255539939430629,"IDI2"
"19445",0.046036733,"91746","YTHDC1",0.00176817691796085,"YTHDC1"
"19446",-0.012755911,"91748","ELMSAN1",0.00193260968026227,"ELMSAN1"
"19447",-0.003206034,"91749","MFSD4B",0.000677219836284627,"MFSD4B"
"19448",0.015719589,"9175","MAP3K13",0.00093377615791145,"MAP3K13"
"19449",-0.006341599,"91750","LIN52",0.000626597310498605,"LIN52"
"19450",0.125538892,"91752","ZNF804A",0.00609264418018609,"ZNF804A"
"19451",-0.073887527,"91754","NEK9",0.0017124422475306,"NEK9"
"19452",-0.149542782,"91768","CABLES1",0.00748386297686307,"CABLES1"
"19453",-0.059665975,"9177","HTR3B",0.00381932960670201,"HTR3B"
"19454",0.109358782,"91775","NXPE3",0.00761564035193916,"NXPE3"
"19455",-0.000789807,"91782","CHMP7",0.00216710535285608,"CHMP7"
"19456",0.026279027,"9179","AP4M1",0.00315908238011108,"AP4M1"
"19457",-0.002980435,"9180","OSMR",0.00627669057616092,"OSMR"
"19458",0.057938142,"91801","ALKBH8",0.00165377008381448,"ALKBH8"
"19459",-0.034276154,"91807","MYLK3",0.00129355925607258,"MYLK3"
"19460",-0.058422389,"9181","ARHGEF2",0.00316830079940499,"ARHGEF2"
"19461",-0.002724262,"9182","RASSF9",0.000492353505667973,"RASSF9"
"19462",-0.126856157,"91828","EXOC3L4",0.00233304510267749,"EXOC3L4"
"19463",0.072741071,"9183","ZW10",0.0039191985698124,"ZW10"
"19464",0.066493829,"91833","WDR20",0.00226208079264401,"WDR20"
"19465",0.101679681,"9184","BUB3",0.00211203174354021,"BUB3"
"19466",0.267078222,"9185","REPS2",0.00729197335089098,"REPS2"
"19467",-0.108385886,"91851","CHRDL1",0.011423341449046,"CHRDL1"
"19468",-0.040687821,"91860","CALML4",0.00110921752644117,"CALML4"
"19469",-0.036787311,"91862","MARVELD3",0.00205749391102133,"MARVELD3"
"19470",-0.076497606,"91869","RFT1",0.00143266895466979,"RFT1"
"19471",0.007952729,"9187","SLC24A1",0.000869186508469081,"SLC24A1"
"19472",-0.017133762,"91875","TTC5",0.00145031109742862,"TTC5"
"19473",0.027788852,"9188","DDX21",0.00260892987489645,"DDX21"
"19474",0.032763422,"9189","ZBED1",0.00503360963946904,"ZBED1"
"19475",-0.031917544,"91893","FDXACB1",0.00200982348250568,"FDXACB1"
"19476",0.023858158,"919","CD247",0.00234484249159937,"CD247"
"19477",-0.020811002,"9191","DEDD",0.000860025505882796,"DEDD"
"19478",-0.032514885,"91937","TIMD4",0.00207994803923435,"TIMD4"
"19479",0.131651411,"9194","SLC16A7",0.00439529394291441,"SLC16A7"
"19480",-0.049314496,"91947","ARRDC4",0.0110051315912617,"ARRDC4"
"19481",0.081103956,"91948","LINC00923",0.00682615665777834,"LINC00923"
"19482",-0.081764634,"91949","COG7",0.00350768148070404,"COG7"
"19483",0.012505548,"9196","KCNAB3",0.00175805758731393,"KCNAB3"
"19484",0.042997247,"9197","SLC33A1",0.00155416997433572,"SLC33A1"
"19485",0.064198745,"91975","ZNF300",0.0033285878890075,"ZNF300"
"19486",-0.023716736,"91977","MYOZ3",0.00161441337056939,"MYOZ3"
"19487",0.03749348,"91978","TPGS1",0.00999039543935591,"TPGS1"
"19488",0.126321034,"92","ACVR2A",0.00283129249459363,"ACVR2A"
"19489",-0.046690744,"920","CD4",0.00271727561231586,"CD4"
"19490",0.013902037,"9200","HACD1",0.00517117556932004,"HACD1"
"19491",0.063292528,"92002","CCNQ",0.00728568291257631,"CCNQ"
"19492",0.282190013,"9201","DCLK1",0.0101454993713165,"DCLK1"
"19493",-0.021554384,"92014","SLC25A51",0.00291136410161597,"SLC25A51"
"19494",-0.033008158,"92017","SNX29",0.0009670746677811,"SNX29"
"19495",0.089425343,"9202","ZMYM4",0.00162187636209622,"ZMYM4"
"19496",0.013260891,"9203","ZMYM3",0.000982326327526641,"ZMYM3"
"19497",0.070376131,"9204","ZMYM6",0.00177790647678894,"ZMYM6"
"19498",0.015314034,"9205","ZMYM5",0.00231497439603897,"ZMYM5"
"19499",-0.058089737,"92070","CTBP1-DT",0.00667150732786861,"CTBP1-DT"
"19500",0.087803973,"9208","LRRFIP1",0.00193102454375529,"LRRFIP1"
"19501",-0.04945646,"92086","GGTLC1",0.00852551275242452,"GGTLC1"
"19502",0.025842938,"9209","LRRFIP2",0.00118177518551375,"LRRFIP2"
"19503",-0.004532813,"92092","ZC3HAV1L",0.000489550536250155,"ZC3HAV1L"
"19504",-0.062894793,"921","CD5",0.00146271868754845,"CD5"
"19505",-0.097442338,"9210","BMP15",0.0018620823105148,"BMP15"
"19506",0.001523501,"92104","TTC30A",0.00231981561030734,"TTC30A"
"19507",-0.029835903,"92105","INTS4",0.000753969289180496,"INTS4"
"19508",0.019109289,"92106","OXNAD1",0.00178945629249187,"OXNAD1"
"19509",-0.031841262,"9211","LGI1",0.00398392576506394,"LGI1"
"19510",-0.020358524,"9212","AURKB",0.0014815774277367,"AURKB"
"19511",-0.000560772,"92126","DSEL",0.00149618576036689,"DSEL"
"19512",-0.050373495,"92129","RIPPLY1",0.00111392992899681,"RIPPLY1"
"19513",0.050046203,"9213","XPR1",0.00225062748599498,"XPR1"
"19514",-0.046446145,"9214","FCMR",0.00190153399425486,"FCMR"
"19515",0.121205909,"92140","MTDH",0.00250330474179648,"MTDH"
"19516",0.022029208,"9215","LARGE1",0.00169631763897924,"LARGE1"
"19517",-0.176102145,"92154","MTSS2",0.00937642710428583,"MTSS2"
"19518",-0.100000709,"92162","TMEM88",0.00385348337680554,"TMEM88"
"19519",0.068570913,"9217","VAPB",0.00168488987227783,"VAPB"
"19520",-0.005939178,"92170","MTG1",0.00208391947143088,"MTG1"
"19521",0.070395929,"9218","VAPA",0.00201951193140622,"VAPA"
"19522",0.082192054,"92181","UBTD2",0.00253233720080352,"UBTD2"
"19523",-0.097455985,"9219","MTA2",0.00258999487725987,"MTA2"
"19524",-0.062999863,"92196","DAPL1",0.00236956339069912,"DAPL1"
"19525",-0.087663679,"922","CD5L",0.00366674323892693,"CD5L"
"19526",0.017571849,"9221","NOLC1",0.00169226641569793,"NOLC1"
"19527",-0.042719422,"92211","CDHR1",0.00178287491076213,"CDHR1"
"19528",0.170285872,"9223","MAGI1",0.00280191420741695,"MAGI1"
"19529",-0.042541177,"92235","DUSP27",0.00168679133192205,"DUSP27"
"19530",-0.115466501,"92241","RCSD1",0.00365582919207148,"RCSD1"
"19531",-0.040914765,"92249","LINC01278",0.00491261190031493,"LINC01278"
"19532",0.047454606,"92255","LMBRD2",0.00166705749752861,"LMBRD2"
"19533",0.106949877,"92259","MRPS36",0.0096428506617702,"MRPS36"
"19534",-0.020394705,"9227","LRAT",0.00168999248405589,"LRAT"
"19535",-0.111127101,"92270","ATP6AP1L",0.00680527959433319,"ATP6AP1L"
"19536",0.027329129,"9228","DLGAP2",0.00176559101793876,"DLGAP2"
"19537",-0.067315551,"92283","ZNF461",0.00238382342154417,"ZNF461"
"19538",0.013922343,"92285","ZNF585B",0.00084842416724462,"ZNF585B"
"19539",0.061029632,"9229","DLGAP1",0.00355359332798425,"DLGAP1"
"19540",-0.02218834,"92291","CAPN13",0.0012680304088452,"CAPN13"
"19541",-0.155371131,"92292","GLYATL1",0.0013722568808391,"GLYATL1"
"19542",0.019253922,"92293","TMEM132C",0.00295504077251195,"TMEM132C"
"19543",-0.069868431,"923","CD6",0.00222987564484963,"CD6"
